Max Power,Location,Price,Drivetrain,Year,Seating Capacity,Owner,Fuel Tank Capacity,Transmission,Model,Height,Max Torque,Fuel Type,Color,Kilometer,Engine,Width,Length,Seller Type,Audi,BMW,Chevrolet,Datsun,Ferrari,Fiat,Ford,Honda,Hyundai,Isuzu,Jaguar,Jeep,Kia,Lamborghini,Land Rover,Lexus,MG,MINI,Mahindra,Maruti Suzuki,Maserati,Mercedes-Benz,Mitsubishi,Nissan,Porsche,Renault,Rolls-Royce,Skoda,Ssangyong,Tata,Toyota,Volkswagen,Volvo,Make,CNG,CNG + CNG,Diesel,Electric,Hybrid,LPG,Petrol,Petrol + CNG,Petrol + LPG,Automatic,Manual,4 or More,First,Fourth,Second,Third,UnRegistered Car,2.0,4.0,5.0,6.0,7.0,8.0
138 bhp @ 3750 rpm,Lucknow,-0.35257892344529823,FWD,-0.1265183751222407,2.1006237494119957,First,1.2255115521677191,Manual,XUV500 W6,1.4432548852423448,330 Nm @ 1600 rpm,Diesel,White,1.0423293636583328,2179 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Lucknow,-0.3112445323942749,FWD,-0.1265183751222407,2.1006237494119957,First,1.2255115521677191,Manual,XUV500 W10,1.4432548852423448,330 Nm @ 1600 rpm,Diesel,White,0.5540803841438856,2179 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Mumbai,-0.37324611897080995,FWD,-0.4238943276070906,2.1006237494119957,First,1.2255115521677191,Manual,XUV500 W6,1.4432548852423448,330 Nm @ 1600 rpm,Diesel,Grey,-0.5096048926554457,2179 cc,0.9165705299180155,0.6984987899597772,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Mumbai,-0.2926444697652249,FWD,-0.1265183751222407,2.1006237494119957,Second,1.2255115521677191,Automatic,XUV500 W10 AT,1.4432548852423448,330 Nm @ 1600 rpm,Diesel,Grey,0.8853921916715461,2179 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Muzaffurpur,-0.37324611897080995,FWD,0.17085757736260918,2.1006237494119957,First,1.2255115521677191,Manual,XUV500 W4 1.99,1.4432548852423448,320 Nm @ 1600 rpm,Diesel,Silver,1.0074544365501579,1997 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Nashik,-0.2533763849228422,FWD,0.17085757736260918,2.1006237494119957,First,1.2255115521677191,Manual,XUV500 W10,1.4432548852423448,330 Nm @ 1600 rpm,Diesel,White,1.5817224237769183,2179 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Rudrapur,-0.2905773368687632,AWD,-0.1265183751222407,2.1006237494119957,First,1.2255115521677191,Manual,XUV500 W8 AWD [2015-2017],1.4432548852423448,330 Nm @ 1600 rpm,Diesel,White,-0.3701051842227466,2179 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Surat,-0.35257892344529823,FWD,-0.1265183751222407,2.1006237494119957,First,1.2255115521677191,Manual,XUV500 W8 [2015-2017],1.4432548852423448,330 Nm @ 1600 rpm,Diesel,White,0.6290614774264613,2179 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 4000 rpm,Ahmedabad,-0.4662484988356125,RWD,-1.0186462325767904,2.1006237494119957,Second,0.20412654122439455,Manual,Safari 2.2 EX 4x2,2.4663385549928445,320 Nm @ 1700 rpm,Diesel,White,0.309955894386662,2179 cc,1.4799989808969691,0.8592636352817721,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
138 bhp @ 4000 rpm,Ambala Cantt,-0.5489172809376592,RWD,-1.0186462325767904,2.1006237494119957,First,0.20412654122439455,Manual,Safari 2.2 EX 4x2,2.4663385549928445,320 Nm @ 1700 rpm,Diesel,Black,0.7458924832388469,2179 cc,1.4799989808969691,0.8592636352817721,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 4000 rpm,Ambala Cantt,-0.5282500854121475,RWD,-1.0186462325767904,2.1006237494119957,First,0.20412654122439455,Manual,Safari 2.2 EX 4x2,2.4663385549928445,320 Nm @ 1700 rpm,Diesel,White,0.7284550196847596,2179 cc,1.4799989808969691,0.8592636352817721,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 4000 rpm,Hyderabad,-0.39804675360142394,RWD,-0.4238943276070906,2.1006237494119957,First,0.20412654122439455,Manual,Safari 2.2 VX 4x2,2.4663385549928445,320 Nm @ 1700 rpm,Diesel,Black,1.7572653693759162,2179 cc,1.4799989808969691,0.8592636352817721,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 6000 rpm,Bangalore,-0.06323818608813475,FWD,0.765609482332309,-0.36597693495601047,First,-0.13633512909004694,Manual,Seltos GTX Plus 1.4 [2020-2021],0.39776792345351303,242 Nm @ 1500 rpm,Petrol,White,-0.6491046010881449,1353 cc,0.24045638874327105,0.07840581514636849,Individual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Bangalore,0.06076498706493532,FWD,1.0629854348171588,-0.36597693495601047,First,-0.13633512909004694,Automatic,Seltos GTX Plus 1.4 DCT,0.39776792345351303,242 Nm @ 1500 rpm,Petrol,Black,-0.8234792366290189,1353 cc,0.24045638874327105,0.07840581514636849,Individual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Bangalore,0.11243297587871451,FWD,1.3603613873020088,-0.36597693495601047,First,-0.13633512909004694,Automatic,Seltos GTX Plus AT 1.4 [2019-2020],0.39776792345351303,242 Nm @ 1500 rpm,Petrol,Grey,-0.8234792366290189,1353 cc,0.24045638874327105,0.07840581514636849,Individual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Chennai,-0.08803882071874876,FWD,0.765609482332309,-0.36597693495601047,First,-0.13633512909004694,Automatic,Seltos GTX Plus AT 1.4 [2019-2020],0.39776792345351303,242 Nm @ 1500 rpm,Petrol,White,0.05885641920780345,1353 cc,0.24045638874327105,0.07840581514636849,Individual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Delhi,0.019430596013911963,FWD,1.6577373397868587,-0.36597693495601047,First,-0.13633512909004694,Automatic,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],0.3230902833257393,242 Nm @ 1500 rpm,Petrol,White,-0.5444798197636206,1353 cc,0.16533259527941058,0.043956205434512445,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Delhi,0.050431389302179476,FWD,1.3603613873020088,-0.36597693495601047,First,-0.13633512909004694,Automatic,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],0.3230902833257393,242 Nm @ 1500 rpm,Petrol,White,-0.1608556215736978,1353 cc,0.16533259527941058,0.043956205434512445,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Delhi,0.07109858482769116,FWD,1.6577373397868587,-0.36597693495601047,First,-0.13633512909004694,Automatic,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],0.3230902833257393,242 Nm @ 1500 rpm,Petrol,Black,-0.6316671375340576,1353 cc,0.16533259527941058,0.043956205434512445,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Delhi,0.08597896560605957,FWD,1.6577373397868587,-0.36597693495601047,First,-0.13633512909004694,Automatic,Creta SX 1.4 Turbo 7 DCT,0.3230902833257393,242 Nm @ 1500 rpm,Petrol,Black,-0.9228727788873171,1353 cc,0.16533259527941058,0.043956205434512445,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Kolkata,-0.03223739279986723,FWD,1.3603613873020088,-0.36597693495601047,First,-0.13633512909004694,Automatic,Seltos GTX Plus AT 1.4 [2019-2020],0.39776792345351303,242 Nm @ 1500 rpm,Petrol,Red,-0.6665420646422323,1353 cc,0.24045638874327105,0.07840581514636849,Individual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Mumbai,0.07109858482769116,FWD,1.0629854348171588,-0.36597693495601047,First,-0.13633512909004694,Automatic,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],0.3230902833257393,242 Nm @ 1500 rpm,Petrol,Black,-0.6316671375340576,1353 cc,0.16533259527941058,0.043956205434512445,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Ahmedabad,-0.013636916826906724,FWD,0.765609482332309,-0.36597693495601047,Second,0.20412654122439455,Automatic,Corolla Altis VL AT Petrol,-0.8717519587186399,173 Nm @ 4000 rpm,Petrol,Brown,-0.26548040289822217,1798 cc,0.05264690508361985,0.7788812126207747,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Delhi,-0.3360451670248889,FWD,-0.7212702800919405,-0.36597693495601047,First,0.20412654122439455,Automatic,Corolla Altis 1.8 G AT,-0.834413138654753,173 Nm @ 4000 rpm,Petrol,Grey,0.1530187223998754,1798 cc,-0.06003878511217088,0.5951499608242091,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Delhi,-0.2595765435804957,FWD,-0.1265183751222407,-0.36597693495601047,First,0.20412654122439455,Manual,Corolla Altis GL Petrol,-0.8717519587186399,173 Nm @ 4000 rpm,Petrol,White,0.2750809672784872,1798 cc,0.05264690508361985,0.7788812126207747,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Mumbai,-0.40424691225907744,FWD,-0.7212702800919405,-0.36597693495601047,First,0.20412654122439455,Manual,Corolla Altis 1.8 G,-0.834413138654753,173 Nm @ 4000 rpm,Petrol,Grey,0.8821488234504858,1798 cc,-0.06003878511217088,0.5951499608242091,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Mumbai,-0.3339788608162482,FWD,-0.4238943276070906,-0.36597693495601047,First,0.20412654122439455,Automatic,Corolla Altis G AT Petrol,-0.8717519587186399,173 Nm @ 4000 rpm,Petrol,White,-0.251879181326034,1798 cc,0.05264690508361985,0.7788812126207747,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Mumbai,-0.25130966537029104,FWD,-0.1265183751222407,-0.36597693495601047,First,0.20412654122439455,Automatic,Corolla Altis VL AT Petrol,-0.8717519587186399,173 Nm @ 4000 rpm,Petrol,Black,-0.1608556215736978,1798 cc,0.05264690508361985,0.7788812126207747,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Mumbai,-0.15789394159497824,FWD,0.4682335298474591,-0.36597693495601047,First,0.20412654122439455,Automatic,Corolla Altis G AT Petrol,-0.8717519587186399,173 Nm @ 4000 rpm,Petrol,Gold,-0.28291786645230954,1798 cc,0.05264690508361985,0.7788812126207747,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Pune,-0.021903795037111394,FWD,0.4682335298474591,-0.36597693495601047,First,0.20412654122439455,Automatic,Corolla Altis VL AT Petrol,-0.8717519587186399,173 Nm @ 4000 rpm,Petrol,Brown,-0.49366705096700986,1798 cc,0.05264690508361985,0.7788812126207747,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Thane,-0.1686408832682443,FWD,0.4682335298474591,-0.36597693495601047,First,0.20412654122439455,Automatic,Corolla Altis VL AT Petrol,-0.8717519587186399,173 Nm @ 4000 rpm,Petrol,Beige,0.18963739586345893,1798 cc,0.05264690508361985,0.7788812126207747,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Zirakpur,-0.5001426994974516,FWD,-1.3160221850616403,-0.36597693495601047,First,0.20412654122439455,Manual,Corolla Altis 1.8 G,-0.834413138654753,173 Nm @ 4000 rpm,Petrol,Silver,-0.44452827867159156,1798 cc,-0.06003878511217088,0.5951499608242091,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
140 bhp @ 3750 rpm,Ahmedabad,-0.34637876478764473,FWD,0.17085757736260918,2.1006237494119957,First,1.2255115521677191,Manual,XUV500 W6 2013,1.4432548852423448,330 Nm @ 2800 rpm,Diesel,White,0.6761426290224973,2179 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Bangalore,-0.36911267986570756,AWD,-1.3160221850616403,2.1006237494119957,First,1.2255115521677191,Manual,XUV500 W8 AWD,1.4432548852423448,330 Nm @ 2800 rpm,Diesel,White,-0.11672140131830257,2179 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Guwahati,-0.17897448103100014,RWD,0.765609482332309,2.1006237494119957,First,0.5445882115388361,Manual,Scorpio S9 2WD 7 STR,3.0114853279255924,320 Nm @ 1500 rpm,Diesel,White,0.13218095345274095,2179 cc,0.390703975670992,0.4022321464378153,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Hyderabad,-0.39804675360142394,FWD,-1.0186462325767904,2.1006237494119957,First,1.2255115521677191,Manual,XUV500 W8,1.4432548852423448,330 Nm @ 2800 rpm,Diesel,Black,0.5114457857541419,2179 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Lucknow,-0.14590696819018145,RWD,0.4682335298474591,2.1006237494119957,First,0.5445882115388361,Manual,Scorpio S11 2WD 7 STR,3.0114853279255924,320 Nm @ 1500 rpm,Diesel,Black,0.039675209298307305,2179 cc,0.390703975670992,0.4022321464378153,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Lucknow,-0.13557337042742562,AWD,0.765609482332309,2.1006237494119957,First,0.5445882115388361,Manual,Scorpio S11 4WD 7 STR,3.0114853279255924,320 Nm @ 1500 rpm,Diesel,Black,0.2576435037243998,2179 cc,0.390703975670992,0.4022321464378153,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Ludhiana,-0.08803882071874876,AWD,0.4682335298474591,2.1006237494119957,Second,0.5445882115388361,Manual,Scorpio S11 4WD 7 STR,3.0114853279255924,320 Nm @ 1500 rpm,Diesel,White,0.24020604017031238,2179 cc,0.390703975670992,0.4022321464378153,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Mohali,-0.47699544050887854,FWD,-1.3160221850616403,2.1006237494119957,First,1.2255115521677191,Manual,XUV500 W8,1.4432548852423448,330 Nm @ 2800 rpm,Diesel,Silver,1.5480158067268672,2179 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Mumbai,-0.503449864125444,FWD,-1.3160221850616403,2.1006237494119957,Second,1.2255115521677191,Manual,XUV500 W8,1.4432548852423448,330 Nm @ 2800 rpm,Diesel,Grey,0.8330798010092839,2179 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Mumbai,-0.300910934631519,AWD,0.17085757736260918,2.1006237494119957,First,1.2255115521677191,Manual,XUV500 W8 AWD,1.4432548852423448,330 Nm @ 2800 rpm,Diesel,Silver,0.4145806757111864,2179 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Ranchi,-0.1868280153306946,RWD,0.4682335298474591,2.1006237494119957,Second,0.5445882115388361,Manual,Scorpio S11 2WD 7 STR,3.0114853279255924,320 Nm @ 1500 rpm,Diesel,Black,1.146954144982857,2179 cc,0.390703975670992,0.4022321464378153,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Varanasi,-0.49724929212387997,FWD,-1.0186462325767904,2.1006237494119957,First,1.2255115521677191,Manual,XUV500 W6 2013,1.4432548852423448,330 Nm @ 2800 rpm,Diesel,Black,1.408516098294168,2179 cc,0.9165705299180155,0.6984987899597772,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Yamunanagar,-0.09423897937640227,RWD,1.0629854348171588,2.1006237494119957,First,0.5445882115388361,Manual,Scorpio S9 2WD 7 STR,3.0114853279255924,320 Nm @ 1500 rpm,Diesel,White,0.4145806757111864,2179 cc,0.390703975670992,0.4022321464378153,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
141 bhp @ 3500 rpm,Agra,-0.12937321176977212,FWD,-0.7212702800919405,-0.36597693495601047,First,-0.13633512909004694,Automatic,A3 35 TDI Premium Plus,-1.3123500354725046,320 Nm @ 1750 rpm,Diesel,Brown,0.5523366377884769,1968 cc,0.21040687135772687,0.4022321464378153,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
141 bhp @ 3500 rpm,Bangalore,0.5154432886261923,FWD,0.4682335298474591,-0.36597693495601047,First,-0.13633512909004694,Automatic,A3 35 TDI Premium Plus + Sunroof,-1.3123500354725046,320 Nm @ 1750 rpm,Diesel,Red,-0.6438733620219187,1968 cc,0.21040687135772687,0.4022321464378153,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
141 bhp @ 3500 rpm,Bangalore,0.5567776796772156,FWD,1.0629854348171588,-0.36597693495601047,First,-0.13633512909004694,Automatic,A3 35 TDI Technology + Sunroof,-1.3123500354725046,320 Nm @ 1750 rpm,Diesel,White,-0.23217484750991524,1968 cc,0.21040687135772687,0.4022321464378153,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
141 bhp @ 3500 rpm,Chandigarh,0.36663948084250814,FWD,1.0629854348171588,-0.36597693495601047,Second,-0.13633512909004694,Automatic,A3 35 TDI Premium Plus,-1.3123500354725046,320 Nm @ 1750 rpm,Diesel,Blue,-0.3007389542045869,1968 cc,0.21040687135772687,0.4022321464378153,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
