Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,dummy_cat
Mercedes-Benz,C-Class C 43 AMG,2.3961580814477546,1.3603613873020088,-0.7188544553044947,Petrol,Automatic,Delhi,Red,First,Individual,2996 cc,362 bhp @ 5500 rpm,520 Nm @ 2000 rpm,RWD,0.9672057457122565,0.3155801822071315,-1.177930283242512,-1.5992772771400139,0.9531422159161659,1
Mercedes-Benz,E-Class E250 CDI BlueEfficiency,-0.35257892344529823,-1.61339813754649,0.5366429205897982,Diesel,Automatic,Mohali,White,Second,Individual,2143 cc,203 bhp @ 4200 rpm,500 Nm @ 1600 rpm,RWD,1.34844809319013,0.6461248734481176,-0.9016230147697494,-0.3659769349560106,2.5873582334254848,1
Tata,Nexon XZA Plus Petrol,-0.25544310447539337,0.4682335298474591,-0.7899644316780631,Petrol,Automatic,Bangalore,Red,First,Individual,1198 cc,108 bhp @ 5000 rpm,170 Nm @ 1750 rpm,FWD,-0.6588158326873487,0.32309256155351757,0.11399289096797297,-0.3659769349560106,-0.5448891334673767,1
Maruti Suzuki,Alto 800 Vxi,-0.5720645399262323,-1.0186462325767904,-0.11203072362225307,Petrol,Manual,Dharwad,Red,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,-2.034503580514133,-2.0883812086364038,-0.8717519587186399,-0.3659769349560106,-1.1577201400333714,1
Mahindra,XUV500 W8,-0.47699544050887854,-1.3160221850616403,1.5480158067268674,Diesel,Manual,Mohali,Silver,First,Individual,2179 cc,140 bhp @ 3750 rpm,330 Nm @ 2800 rpm,FWD,0.6984987899597793,0.9165705299180155,1.4432548852423448,2.100623749411996,1.2255115521677191,1
Tata,Harrier XZ [2019-2020],0.009096998251156122,0.765609482332309,0.2534236375443107,Diesel,Manual,Hyderabad,White,First,Individual,1956 cc,138 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD,0.7283551183767212,0.9466200473035596,0.8533015282329326,-0.3659769349560106,-0.13633512909004694,1
Honda,Mobilio S Diesel,-0.5075828898866358,-0.4238943276070906,0.30995589438666205,Diesel,Manual,Agra,White,Second,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,0.2414673011158225,-0.6384919947838966,0.08412183491686348,2.100623749411996,-0.6810738015931533,1
Tata,Punch Creative iRA Pack MT,-0.3360451670248889,1.6577373397868587,-0.8147605048519754,Petrol,Manual,Mumbai,White,First,Individual,1199 cc,84 bhp @ 6000 rpm,113 Nm @ 3300 rpm,FWD,-1.0423548208126794,-0.19526161334711975,0.17373500307019193,-0.3659769349560106,-1.0215354719075949,1
Maruti Suzuki,Wagon R VXi,-0.6067854284090919,-1.3160221850616403,-0.300355330006397,Petrol,Manual,Mumbai,Brown,Second,Individual,998 cc,68@6200,90@3500,FWD,-1.7037873272803152,-2.0508193119044735,0.8084949441562683,-0.3659769349560106,-1.1577201400333714,1
Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],-0.5199832072019428,-0.1265183751222407,-0.5549074229689649,Petrol,Manual,Mumbai,Grey,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,-1.1847465409550175,-0.8112767197507758,-0.5357025781436582,-0.3659769349560106,-0.6129814675302651,1
Honda,City V,-0.2657767022381492,0.765609482332309,-0.7296308077809206,Petrol,Manual,Pune,Maroon,First,Corporate,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,0.36548589607850424,-0.548343442627264,-0.7223966784630925,-0.3659769349560106,-0.8172584697189299,1
Maruti Suzuki,Baleno Alpha 1.3,-0.4187139491269356,0.17085757736260918,0.11814379529170062,Diesel,Manual,Surat,Orange,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,-0.6565191920398916,-0.17272447530796162,-0.6850578583992056,-0.3659769349560106,-1.0215354719075949,1
Jaguar,F-Pace Prestige,1.0321231767639842,0.4682335298474591,0.6389659567251831,Diesel,Automatic,Chennai,Blue,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,1.0338083244885115,2.2763111916138903,0.44257450753017724,-0.3659769349560106,2.0426195609223785,1
BMW,X5 xDrive30d Pure Experience (5 Seater),0.5154432886261923,-0.4238943276070906,0.531411681523572,Diesel,Automatic,Pune,Black,Second,Individual,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,AWD,1.3897876248443572,1.2771647385445457,1.2714963129484653,-0.3659769349560106,4.838251332933531e-16,1
Land Rover,Range Rover Sport SE 2.0 Petrol,4.4628776339989225,1.6577373397868587,-0.5617429086821671,Petrol,Automatic,Mohali,White,First,Individual,1997 cc,296 bhp @ 5500 rpm,400 Nm @ 1500 rpm,AWD,1.3737111403121578,2.2913359503066624,1.5776746374723374,-0.3659769349560106,3.540650910305921,1
Toyota,Fortuner 3.0 4x4 AT,0.019430596013911963,-0.4238943276070906,0.30995589438666205,Diesel,Automatic,Jaipur,Black,Second,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,AWD,0.9740956676546276,0.540951562598713,1.928659546072874,2.100623749411996,1.906434892796602,1
Renault,Kwid 1.0 RXT Edition,-0.5406504027274546,0.4682335298474591,0.3709870168259679,Petrol,Manual,Raipur,Blue,First,Individual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,FWD,-1.3822576366363255,-1.4197794468080456,-0.8493486666803077,-0.3659769349560106,-1.6343664784735894,1
BMW,X1 sDrive20d Expedition,0.4493082629445549,0.4682335298474591,-0.5096048926554458,Diesel,Automatic,Chennai,White,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,FWD,0.3631892554310472,0.39821635501737807,0.15133171103185983,-0.3659769349560106,-0.06824279502715863,1
Audi,Q3 35 TDI quattro Premium Plus,0.3191049311338313,0.4682335298474591,-0.2829178664523096,Diesel,Automatic,Delhi,Red,First,Individual,1968 cc,184 bhp @ 3500 rpm,380 Nm @ 1750 rpm,AWD,0.23917066046836544,0.47334014848123857,0.12146065498075034,-0.3659769349560106,0.8169575477903892,1
Maruti Suzuki,Wagon R LXi Minor,-0.6439863803550129,-2.20815004251619,-0.255262049255527,Petrol,Manual,Ranchi,Red,First,Individual,1061 cc,67@6200,84@3500,FWD,-1.7474234995819997,-2.201066898832195,0.7338173040284947,-0.3659769349560106,-1.1577201400333714,1
Hyundai,Elite i20 Asta 1.2 AT,-0.3939133144963216,0.4682335298474591,-0.35882314530325204,Petrol,Automatic,Mumbai,Red,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6794855985144623,-0.25536064811820813,-0.6477190383353187,-0.3659769349560106,-0.8172584697189299,1
BMW,3-Series 320d,-0.37324611897080995,-1.3160221850616403,0.3723122640560786,Diesel,Automatic,Mumbai,White,Second,Individual,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,2.088782500738552e-15,-1.7081173033116212e-15,-1.69797295092789e-15,-0.3659769349560106,4.838251332933531e-16,1
Mahindra,XUV500 W10,-0.3112445323942749,-0.1265183751222407,0.5540803841438856,Diesel,Manual,Lucknow,White,First,Individual,2179 cc,138 bhp @ 3750 rpm,330 Nm @ 1600 rpm,FWD,0.6984987899597793,0.9165705299180155,1.4432548852423448,2.100623749411996,1.2255115521677191,1
Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],-0.4687285622986739,0.4682335298474591,0.06316347270566304,Petrol,Manual,Bangalore,Grey,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,-1.1847465409550175,-0.8112767197507758,-0.5357025781436582,-0.3659769349560106,-0.6129814675302651,1
Maruti Suzuki,Swift DZire VXI,-0.509649609439187,-0.1265183751222407,0.34483082149483685,Petrol,Manual,Ranchi,White,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6565191920398916,-0.548343442627264,-0.2743308376964503,-0.3659769349560106,-0.6810738015931533,1
Porsche,Cayenne Diesel,1.5074686738507528,-0.4238943276070906,0.06583140462943841,Diesel,Automatic,Chandigarh,White,First,Individual,2967 cc,245 bhp @ 4400 rpm,550 Nm @ 2750 rpm,AWD,1.2979219989460744,2.907351056710318,0.8458337642201552,-0.3659769349560106,2.2468965631110436,1
Nissan,Terrano XL D Plus,-0.5179164876493917,-0.7212702800919405,0.5366429205897982,Diesel,Manual,Hyderabad,Silver,Second,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD,0.11515206550568369,0.4057287343637641,0.5919297877857247,-0.3659769349560106,-0.13633512909004694,1
Renault,Kwid 1.0 RXT [2016-2019],-0.580331418136437,-0.1265183751222407,-0.4921674291013584,Petrol,Manual,Mumbai,Brown,First,Individual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,FWD,-1.3822576366363255,-1.4197794468080456,-0.8493486666803077,-0.3659769349560106,-1.6343664784735894,1
Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],0.07109858482769116,1.0629854348171588,-0.6316671375340576,Petrol,Automatic,Mumbai,Black,First,Individual,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,FWD,0.043956205434514534,0.16533259527941058,0.3230902833257393,-0.3659769349560106,-0.13633512909004694,1
Mahindra,Thar LX 4-STR Hard Top Diesel AT,0.050431389302179476,1.6577373397868587,-0.7537293824126694,Diesel,Automatic,Mumbai,Black,First,Individual,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,AWD,-0.6794855985144623,0.390703975670992,1.8838529619962097,-1.5992772771400139,0.3403112093501712,1
Land Rover,Discovery Sport HSE 7-Seater,1.1391792495861346,0.4682335298474591,0.05362518014157724,Diesel,Automatic,Indore,White,First,Individual,2179 cc,148 bhp @ 4000 rpm,400 Nm @ 1750 rpm,AWD,0.7329483996716354,2.261286432921118,0.9877212804629253,2.100623749411996,0.8850498818532775,1
BMW,5-Series 525d Sedan,-0.20997527431926766,-1.9107740900313401,0.34483082149483685,Diesel,Automatic,Mumbai,Silver,Second,Individual,2497 cc,177@4000,400@2000,FWD,1.286438795708789,0.5860258386770293,-0.9240263068080815,-0.3659769349560106,1.2255115521677191,1
Toyota,Glanza G CVT,-0.3773795580759123,0.765609482332309,-0.5096048926554458,Petrol,Automatic,Delhi,Red,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,-0.6565191920398916,-0.17272447530796162,-0.610380218271432,-0.3659769349560106,-1.0215354719075949,1
Hyundai,Creta 1.6 SX Plus AT Petrol,-0.25130966537029104,0.17085757736260918,-0.2654804028982222,Petrol,Automatic,Hyderabad,Red,Second,Individual,1591 cc,122 bhp @ 6400 rpm,154 Nm @ 4850 rpm,FWD,-0.02494301398919755,0.09020880181555009,0.28575146326185247,-0.3659769349560106,0.5445882115388361,1
Toyota,Innova 2.4 G 7 STR [2016-2017],0.10209937811595868,1.0629854348171588,-0.1608556215736978,Diesel,Manual,Ludhiana,Grey,First,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD,1.0429948870783396,0.4658277691348525,1.5179325253701186,2.100623749411996,0.20412654122439455,1
Volkswagen,Polo GT TSI,-0.48691569436112414,-0.4238943276070906,0.4643123217674437,Petrol,Automatic,Faridabad,Grey,Second,Individual,1198 cc,103 bhp @ 5000 rpm,175 Nm @ 1500 rpm,FWD,-0.7139352082263184,-0.6460043741302827,-1.036042766999742,-0.3659769349560106,-0.47679679940448844,1
Isuzu,MU-X 4x2,0.16410096469249372,0.4682335298474591,0.37259126347294397,Diesel,Automatic,Hyderabad,White,First,Individual,2999 cc,174 bhp @ 3600 rpm,380 Nm @ 1800 rpm,RWD,1.249692545349476,0.6911991495264339,1.8539819059451002,2.100623749411996,0.8850498818532775,1
Maruti Suzuki,Alto VXi,-0.5923183915412337,-0.7212702800919405,0.00340528510580552,Petrol,Manual,Jamshedpur,Silver,First,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD,-1.5177594348362926,-2.201066898832195,-0.9837684189103004,-0.3659769349560106,-1.1577201400333714,1
Toyota,Corolla Altis G AT Petrol,-0.3339788608162482,-0.4238943276070906,-0.25187918132603404,Petrol,Automatic,Mumbai,White,First,Individual,1798 cc,138 bhp @ 6400 rpm,173 Nm @ 4000 rpm,FWD,0.7788812126207768,0.05264690508361985,-0.8717519587186399,-0.3659769349560106,0.20412654122439455,1
Hyundai,i10 Sportz 1.2 AT Kappa2,-0.5654510373580686,-1.0186462325767904,0.41982935224096674,Petrol,Automatic,Pune,Grey,Second,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD,-1.59814185749729,-1.2995813772658689,-0.3116696577603371,-0.3659769349560106,-1.1577201400333714,1
Tata,Hexa XE 4x2 7 STR,-0.2905773368687632,0.4682335298474591,-0.2829178664523096,Diesel,Manual,Mumbai,White,First,Individual,2179 cc,148 bhp @ 4000 rpm,320 Nm @ 1700 rpm,RWD,1.1647168413935645,1.014231461421034,1.488061469319009,2.100623749411996,0.5445882115388361,1
Hyundai,i10 Sportz 1.2,-0.6129855870667454,-2.20815004251619,1.2609079693088185,Petrol,Manual,Hyderabad,Gold,First,Individual,1197 cc,80@5200,111@4000,FWD,-1.6440746704464315,-1.2995813772658689,-0.3116696577603371,-0.3659769349560106,-1.1577201400333714,1
Hyundai,Creta 1.6 SX Plus AT Petrol,-0.3071110932891726,-0.1265183751222407,-0.2989777703856241,Petrol,Automatic,Thane,Red,First,Individual,1591 cc,122 bhp @ 6400 rpm,154 Nm @ 4850 rpm,FWD,-0.02494301398919755,0.09020880181555009,0.28575146326185247,-0.3659769349560106,0.5445882115388361,1
Mercedes-Benz,GLS 350 d,2.272154908294685,0.4682335298474591,0.5750053404087905,Diesel,Automatic,Bangalore,White,First,Individual,2987 cc,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,AWD,1.9501679428238823,1.2471152211590015,1.928659546072874,2.100623749411996,3.268281574054368,1
Audi,Q3 2.0 TDI quattro Premium Plus,-0.16657416371569314,-0.7212702800919405,-0.056230840249173394,Diesel,Automatic,Raipur,Gold,Second,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,0.23917066046836544,0.47334014848123857,0.12146065498075034,-0.3659769349560106,0.8169575477903892,1
Volkswagen,Polo Comfortline 1.2L (P),-0.5489172809376592,-1.0186462325767904,-0.2654804028982222,Petrol,Manual,Delhi,Red,First,Individual,1198 cc,74 bhp @ 5400 rpm,110 Nm @ 3750 rpm,FWD,-0.7139352082263184,-0.6460043741302827,-1.036042766999742,-0.3659769349560106,-0.47679679940448844,1
Maruti Suzuki,Ritz VXI BS-IV,-0.5799180742259267,-1.61339813754649,0.6238302383602352,Petrol,Manual,Pune,White,Second,Individual,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,2.088782500738552e-15,-1.7081173033116212e-15,-1.69797295092789e-15,-0.3659769349560106,4.838251332933531e-16,1
Jaguar,XE Prestige Diesel,0.6597003133942637,0.17085757736260918,-0.4224350123485629,Diesel,Automatic,Bangalore,Blue,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,RWD,1.180793325925764,1.4950237395897412,-1.3123500354725046,-0.3659769349560106,0.27221887528728284,1
Tata,Safari 4x2 EX TCIC,-0.4703819379407148,-0.7212702800919405,0.8064353566986385,Diesel,Manual,Ranchi,White,First,Individual,1948 cc,90@4300,190@3000,FWD,1.21524293563762,1.1269171516168248,2.4887418470311764,2.100623749411996,0.8850498818532775,1
Audi,Q3 35 TDI Premium + Sunroof,0.039684034285002896,-0.1265183751222407,0.531411681523572,Diesel,Automatic,Karnal,White,First,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,0.23917066046836544,0.47334014848123857,0.12146065498075034,-0.3659769349560106,0.8169575477903892,1
Maruti Suzuki,Alto LXi BS-III,-0.6257992482925626,-2.50552599500104,-0.6009946391424179,Petrol,Manual,Chennai,Blue,First,Individual,796 cc,47@6200,62@3000,FWD,-1.8048395157684263,-2.201066898832195,-0.9837684189103004,-0.3659769349560106,-1.1577201400333714,1
Jaguar,XF 3.0 V6 Premium Luxury,0.07109858482769116,-0.7212702800919405,0.2053311130621376,Diesel,Automatic,Mumbai,Green,First,Individual,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,2.088782500738552e-15,-1.7081173033116212e-15,-1.69797295092789e-15,-0.3659769349560106,4.838251332933531e-16,1
Hyundai,Verna Fluidic 1.6 VTVT SX Opt,-0.4786488161509195,-0.7212702800919405,0.030956477521263612,Petrol,Manual,Noida,Red,First,Individual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD,0.2047210507565094,-0.5107815458953338,-0.8717519587186399,-0.3659769349560106,-0.6129814675302651,1
Hyundai,Venue SX 1.0 Turbo iMT,-0.25544310447539337,1.6577373397868587,-0.8865505423041532,Petrol,Manual,Mumbai,Blue,First,Individual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,FWD,-0.6565191920398916,0.015085008351689605,0.09905736294241822,-0.3659769349560106,-0.47679679940448844,1
Maruti Suzuki,Vitara Brezza VDi,-0.40424691225907744,0.4682335298474591,-0.21316801223596,Diesel,Manual,Lucknow,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,-0.6565191920398916,0.16533259527941058,0.3604291033896262,-0.3659769349560106,-0.27251979721582353,1
BMW,X3 xDrive20d,-0.2533763849228422,-1.3160221850616403,0.1878936495080502,Diesel,Automatic,Delhi,Silver,Second,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,AWD,0.8431871507495747,0.848959115800541,0.5172521476579509,-0.3659769349560106,1.021234549979054,1
Honda,WR-V VX MT Petrol,-0.33191172791978657,0.765609482332309,-0.649104601088145,Petrol,Manual,Ahmedabad,White,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,-0.6473326294500634,-0.25536064811820813,0.06918630689130875,-0.3659769349560106,-0.8172584697189299,1
BMW,5-Series 520d Luxury Line [2017-2019],0.7014480483557973,-0.1265183751222407,-0.2829178664523096,Diesel,Automatic,Coimbatore,White,Second,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,1.5046196572172108,0.7512981842975224,-0.8418809026675304,-0.3659769349560106,0.8850498818532775,1
Honda,Amaze 1.5 S i-DTEC,-0.5819847937784779,-0.7212702800919405,0.14429999062283172,Diesel,Manual,Varanasi,Bronze,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,-0.668002395277177,-0.6610291328230548,-0.6477190383353187,-0.3659769349560106,-1.1577201400333714,1
Tata,Harrier XZA Plus Dual Tone,0.226515895179539,1.3603613873020088,-0.4184243957311228,Diesel,Automatic,Mumbai,White,First,Individual,1956 cc,168 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD,0.7283551183767212,0.9466200473035596,0.8533015282329326,-0.3659769349560106,-0.13633512909004694,1
Porsche,911 Carrera 4,3.1401771203661752,0.765609482332309,-0.7886043095208443,Petrol,Automatic,Pune,Blue,First,Corporate,3436 cc,325 bhp @ 7400 rpm,390 Nm @ 5600 rpm,AWD,0.4826145690988148,0.6311001147553456,-2.1487396049035703,-1.5992772771400139,1.0893268840419423,1
Maruti Suzuki,Wagon R LXI CNG (O),-0.5261833658595964,-0.1265183751222407,-0.481704950968906,CNG,Manual,Pune,Brown,First,Individual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,FWD,-1.5659888884328912,-2.0508193119044735,0.8084949441562683,-0.3659769349560106,-1.1577201400333714,1
Maruti Suzuki,Ciaz Delta 1.3 Hybrid,-0.45591490107285665,0.17085757736260918,0.5540803841438856,Diesel,Manual,Yamunanagar,Brown,Second,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.48031792845135773,-0.2854101655037523,-0.7970743185908662,-0.3659769349560106,-0.6129814675302651,1
Hyundai,Tucson GL 2WD AT Petrol,-0.04463771011517424,0.17085757736260918,0.5540803841438856,Petrol,Automatic,Bangalore,Blue,First,Individual,1999 cc,153 bhp @ 6200 rpm,192 Nm @ 4000 rpm,FWD,0.44586831873950167,0.6160753560625735,0.5097843836451735,-0.3659769349560106,0.6807728796646126,1
Volkswagen,Polo 1.2 TDI,-0.584051513331029,-0.7212702800919405,1.2341414627532943,Diesel,Manual,Jamshedpur,Silver,First,Individual,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,2.088782500738552e-15,-1.7081173033116212e-15,-1.69797295092789e-15,-0.3659769349560106,4.838251332933531e-16,1
Hyundai,i20 Sportz 1.2,-0.5489172809376592,-1.0186462325767904,-0.4375009808592944,Petrol,Manual,Panchkula,White,First,Individual,1197 cc,83 bhp @ 6000 rpm,113 Nm @ 4000 rpm,FWD,-0.6565191920398916,-0.4356577524314733,-0.6477190383353187,-0.3659769349560106,-0.47679679940448844,1
Volvo,V40 D3 Kinetic,-0.2079085547667165,-0.4238943276070906,-0.05684115147356645,Diesel,Automatic,Kolkata,White,First,Corporate,1984 cc,150 bhp @ 3500 rpm,350 Nm @ 1500 rpm,FWD,0.2047210507565094,0.11274593985470824,-0.9987039469358552,-0.3659769349560106,0.5445882115388361,1
Toyota,Fortuner 3.0 4x2 AT,-0.0735717838508906,-0.7212702800919405,0.30995589438666205,Diesel,Automatic,Delhi,White,First,Individual,2982 cc,169 bhp @ 3600 rpm,360 Nm @ 1400 rpm,RWD,0.9740956676546276,0.540951562598713,1.928659546072874,2.100623749411996,1.906434892796602,1
Mercedes-Benz,C-Class C 200 Avantgarde,0.401773713235878,-0.1265183751222407,-0.4572925019931836,Petrol,Automatic,Gurgaon,Silver,First,Individual,1991 cc,181 bhp @ 5500 rpm,300 Nm @ 1200 rpm,RWD,0.9304594953529434,0.3155801822071315,-1.118188171140293,-0.3659769349560106,0.9531422159161659,1
Honda,Jazz V AT Petrol,-0.4786488161509195,-0.4238943276070906,-0.21316801223596,Petrol,Automatic,Delhi,White,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,-0.7483848179381745,-0.55585582197365,-0.35647624183700133,-0.3659769349560106,-0.8172584697189299,1
Mercedes-Benz,S-Class S 350D [2018-2020],2.5614956456518483,0.17085757736260918,-0.7389075383916951,Diesel,Automatic,Vadodara,White,First,Individual,2925 cc,282 bhp @ 3600 rpm,600 Nm @ 1600 rpm,RWD,2.2165782579289024,0.9841819440354899,-0.7298644424758698,-0.3659769349560106,1.2255115521677191,1
Honda,Jazz S,-0.6233191848295012,-1.9107740900313401,-0.387542647776834,Petrol,Manual,Gurgaon,Silver,First,Individual,1198 cc,89 bhp @ 6200 rpm,110 Nm @ 4800 rpm,FWD,-0.8747000535483133,-0.548343442627264,-0.4236861179519977,-0.3659769349560106,-0.6810738015931533,1
BMW,3-Series 320d Luxury Edition,1.176793545442566,1.3603613873020088,-0.5270423562095332,Diesel,Automatic,Delhi,White,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,0.9832822302444559,0.4432906310956944,-1.1704625192297347,-0.3659769349560106,0.47649587747594774,1
Land Rover,Evoque HSE Dynamic,0.3290251849860769,-0.4238943276070906,-0.06280476400906435,Diesel,Automatic,Kolkata,Gold,Second,Individual,2179 cc,188 bhp @ 3500 rpm,420 Nm @ 1750 rpm,AWD,0.422901912264931,0.9916943233818759,0.3230902833257393,-0.3659769349560106,0.3403112093501712,1
Mahindra,Xylo D2 BS-IV,-0.6171190261718478,-1.3160221850616403,0.5366429205897982,Diesel,Manual,Kanpur,White,Fourth,Individual,2489 cc,95@3600,220@1400,FWD,0.5492171478750698,0.6160753560625735,2.2647089266478555,2.100623749411996,0.20412654122439455,1
Hyundai,Venue SX 1.5 CRDi,-0.25048297754927057,1.6577373397868587,-0.9158977934656822,Diesel,Manual,Mumbai,White,First,Individual,1493 cc,99 bhp @ 4000 rpm,240 Nm @ 1500 rpm,FWD,-0.6565191920398916,0.015085008351689605,0.09905736294241822,-0.3659769349560106,-0.47679679940448844,1
Volkswagen,Polo GT TSI,-0.25130966537029104,1.0629854348171588,-0.19119680815780987,Petrol,Automatic,Bangalore,Red,First,Individual,1197 cc,103 bhp @ 5000 rpm,175 Nm @ 1500 rpm,FWD,-0.7116385675788613,-0.6460043741302827,-0.9165585427953041,-0.3659769349560106,-0.47679679940448844,1
Maruti Suzuki,Wagon R LXI CNG,-0.5695844764631709,-0.4238943276070906,0.23563742471914154,CNG,Manual,Delhi,White,Second,Individual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,FWD,-1.5659888884328912,-2.0508193119044735,0.8084949441562683,-0.3659769349560106,-1.1577201400333714,1
Mahindra,Scorpio S11 4WD 7 STR,-0.13557337042742562,0.765609482332309,0.2576435037243998,Diesel,Manual,Lucknow,Black,First,Individual,2179 cc,140 bhp @ 3750 rpm,320 Nm @ 1500 rpm,AWD,0.40223214643781735,0.390703975670992,3.0114853279255924,2.100623749411996,0.5445882115388361,1
Audi,A4 2.0 TDI (143 bhp),-0.300910934631519,-1.3160221850616403,0.6834140513245519,Diesel,Automatic,Lucknow,White,First,Individual,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,2.088782500738552e-15,-1.7081173033116212e-15,-1.69797295092789e-15,-0.3659769349560106,4.838251332933531e-16,1
Maruti Suzuki,Swift VXi,-0.3959800340488728,1.3603613873020088,-0.6888271430643561,Petrol,Manual,Bangalore,White,First,Individual,1197 cc,89 bhp @ 6000 rpm,113 Nm @ 4400 rpm,FWD,-1.001015289158452,-0.2478482687718221,-0.4610249380158845,-0.3659769349560106,-1.0215354719075949,1
Toyota,Innova 2.4 VX 7 STR [2016-2020],0.19510175798076124,0.17085757736260918,-0.43985503843909624,Diesel,Manual,Mysore,Bronze,First,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD,1.0429948870783396,0.4658277691348525,1.5179325253701186,2.100623749411996,0.20412654122439455,1
Jeep,Compass Limited (O) 1.4 Petrol AT [2017-2020],-0.18724135924120483,0.17085757736260918,0.1041938244484307,Petrol,Automatic,Thane,White,First,Corporate,1368 cc,160 bhp @ 5500 rpm,250 Nm @ 2500 rpm,FWD,0.26213706694293615,0.37567921697821993,0.3604291033896262,-0.3659769349560106,0.5445882115388361,1
Maruti Suzuki,Swift VDi,-0.49724929212387997,0.17085757736260918,1.4957034160646052,Diesel,Manual,Warangal,Grey,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,-0.9895320859211667,-0.548343442627264,-0.4610249380158845,-0.3659769349560106,-0.6810738015931533,1
Honda,WR-V S MT Petrol,-0.4455813033101008,0.17085757736260918,-0.5305647238474589,Petrol,Manual,Ahmedabad,Brown,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,-0.6473326294500634,-0.25536064811820813,0.06918630689130875,-0.3659769349560106,-0.8172584697189299,1
Honda,City 1.5 S MT,-0.6005852697514383,-1.61339813754649,0.013519013967176212,Petrol,Manual,Kolkata,Silver,First,Individual,1497 cc,118@6600,146@4600,FWD,0.31955308312936287,-0.548343442627264,-0.834413138654753,-0.3659769349560106,-0.6810738015931533,1
