Max Power,Location,Price,Drivetrain,Year,Seating Capacity,Owner,Fuel Tank Capacity,Transmission,Model,Height,Max Torque,Fuel Type,Color,Kilometer,Engine,Width,Length,Seller Type,Audi,BMW,Chevrolet,Datsun,Ferrari,Fiat,Ford,Honda,Hyundai,Isuzu,Jaguar,Jeep,Kia,Lamborghini,Land Rover,Lexus,MG,MINI,Mahindra,Maruti Suzuki,Maserati,Mercedes-Benz,Mitsubishi,Nissan,Porsche,Renault,Rolls-Royce,Skoda,Ssangyong,Tata,Toyota,Volkswagen,Volvo,Make,CNG,CNG + CNG,Diesel,Electric,Hybrid,LPG,Petrol,Petrol + CNG,Petrol + LPG,Automatic,Manual,4 or More,First,Fourth,Second,Third,UnRegistered Car,2.0,4.0,5.0,6.0,7.0,8.0
134 bhp @ 3600 rpm,Mumbai,2800000,FWD,2018,5.0,First,52.00220966084276,Automatic,CLA 200 CDI Sport,1432.0,300 Nm @ 1600 rpm,Diesel,Red,24000,2143 cc,1777.0,4630.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
134 bhp @ 3600 rpm,Mumbai,2825000,FWD,2018,5.0,First,52.00220966084276,Automatic,CLA 200 CDI Sport (CBU),1432.0,300 Nm @ 1600 rpm,Diesel,Red,23000,2143 cc,1777.0,4630.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
134 bhp @ 3600 rpm,Pune,1850000,FWD,2016,4.0,First,50.0,Automatic,A-Class A 200d,1433.0,300 Nm @ 1400 rpm,Diesel,Red,37600,2143 cc,1780.0,4299.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
136 bhp @ 3200 rpm,Delhi,3100000,FWD,2019,5.0,First,56.0,Automatic,CLA 200 D Urban Sport,1432.0,300 Nm @ 1400 rpm,Diesel,Red,17000,2143 cc,1777.0,4630.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
136 bhp @ 3200 rpm,Mumbai,2800000,FWD,2018,5.0,First,56.0,Automatic,CLA 200 D Urban Sport,1432.0,300 Nm @ 1400 rpm,Diesel,Red,20000,2143 cc,1777.0,4630.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
136@5600,Mumbai,555000,FWD,2010,8.0,First,55.0,Manual,Innova 2.0 G1 BS-IV,1755.0,182@4000,Petrol,Silver,261236,1998 cc,1770.0,4555.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
136@5600,Varanasi,575000,FWD,2013,8.0,UnRegistered Car,55.0,Manual,Innova 2.0 V,1755.0,182@4000,Petrol,Gold,82000,1998 cc,1770.0,4555.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
137 bhp @ 3750 rpm,Delhi,1550000,RWD,2022,7.0,First,60.0,Manual,Scorpio S5,1995.0,319 Nm @ 1500 rpm,Diesel,White,12000,2179 cc,1820.0,4456.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Ahmedabad,955000,FWD,2016,7.0,First,70.0,Automatic,XUV500 W10 AT 1.99,1785.0,320 Nm @ 1600 rpm,Diesel,Black,110000,1997 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Bangalore,1075000,FWD,2015,7.0,First,70.0,Manual,XUV500 W10,1785.0,330 Nm @ 1600 rpm,Diesel,Silver,138000,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Bangalore,1375000,FWD,2016,7.0,First,70.0,Manual,XUV500 W10,1785.0,330 Nm @ 1600 rpm,Diesel,Black,75811,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Bangalore,1695000,FWD,2019,5.0,First,50.0,Manual,Harrier XZ [2019-2020],1706.0,350 Nm @ 1750 rpm,Diesel,Orange,20856,1956 cc,1894.0,4598.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 3750 rpm,Chennai,1490000,FWD,2018,7.0,First,70.0,Manual,XUV500 W10,1785.0,330 Nm @ 1600 rpm,Diesel,Maroon,50000,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Delhi,1190000,FWD,2017,7.0,First,70.0,Automatic,XUV500 W10 AT,1785.0,330 Nm @ 1600 rpm,Diesel,Black,41470,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Hyderabad,1725000,FWD,2019,5.0,First,50.0,Manual,Harrier XZ [2019-2020],1706.0,350 Nm @ 1750 rpm,Diesel,White,68758,1956 cc,1894.0,4598.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 3750 rpm,Jaipur,690000,FWD,2015,7.0,Second,70.0,Manual,XUV500 W8 1.99 [2016-2017],1785.0,320 Nm @ 1600 rpm,Diesel,Silver,157662,1997 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Kanpur,735000,AWD,2015,7.0,First,70.0,Manual,XUV500 W10 AWD,1785.0,330 Nm @ 1600 rpm,Diesel,White,121000,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Lucknow,850000,FWD,2016,7.0,First,70.0,Manual,XUV500 W6,1785.0,330 Nm @ 1600 rpm,Diesel,White,114000,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Lucknow,950000,FWD,2016,7.0,First,70.0,Manual,XUV500 W10,1785.0,330 Nm @ 1600 rpm,Diesel,White,86000,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Mumbai,800000,FWD,2015,7.0,First,70.0,Manual,XUV500 W6,1785.0,330 Nm @ 1600 rpm,Diesel,Grey,25000,2179 cc,1890.0,4585.0,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Mumbai,994999,FWD,2016,7.0,Second,70.0,Automatic,XUV500 W10 AT,1785.0,330 Nm @ 1600 rpm,Diesel,Grey,105000,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Muzaffurpur,800000,FWD,2017,7.0,First,70.0,Manual,XUV500 W4 1.99,1785.0,320 Nm @ 1600 rpm,Diesel,Silver,112000,1997 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Nashik,1090000,FWD,2017,7.0,First,70.0,Manual,XUV500 W10,1785.0,330 Nm @ 1600 rpm,Diesel,White,144933,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Rudrapur,1000000,AWD,2016,7.0,First,70.0,Manual,XUV500 W8 AWD [2015-2017],1785.0,330 Nm @ 1600 rpm,Diesel,White,33000,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 3750 rpm,Surat,850000,FWD,2016,7.0,First,70.0,Manual,XUV500 W8 [2015-2017],1785.0,330 Nm @ 1600 rpm,Diesel,White,90300,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 4000 rpm,Ahmedabad,575000,RWD,2013,7.0,Second,55.0,Manual,Safari 2.2 EX 4x2,1922.0,320 Nm @ 1700 rpm,Diesel,White,72000,2179 cc,1965.0,4655.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
138 bhp @ 4000 rpm,Ambala Cantt,375000,RWD,2013,7.0,First,55.0,Manual,Safari 2.2 EX 4x2,1922.0,320 Nm @ 1700 rpm,Diesel,Black,97000,2179 cc,1965.0,4655.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 4000 rpm,Ambala Cantt,425000,RWD,2013,7.0,First,55.0,Manual,Safari 2.2 EX 4x2,1922.0,320 Nm @ 1700 rpm,Diesel,White,96000,2179 cc,1965.0,4655.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 4000 rpm,Hyderabad,740000,RWD,2015,7.0,First,55.0,Manual,Safari 2.2 VX 4x2,1922.0,320 Nm @ 1700 rpm,Diesel,Black,155000,2179 cc,1965.0,4655.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
138 bhp @ 6000 rpm,Bangalore,1550000,FWD,2019,5.0,First,50.0,Manual,Seltos GTX Plus 1.4 [2020-2021],1645.0,242 Nm @ 1500 rpm,Petrol,White,17000,1353 cc,1800.0,4315.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Bangalore,1850000,FWD,2020,5.0,First,50.0,Automatic,Seltos GTX Plus 1.4 DCT,1645.0,242 Nm @ 1500 rpm,Petrol,Black,7000,1353 cc,1800.0,4315.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Bangalore,1975000,FWD,2021,5.0,First,50.0,Automatic,Seltos GTX Plus AT 1.4 [2019-2020],1645.0,242 Nm @ 1500 rpm,Petrol,Grey,7000,1353 cc,1800.0,4315.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Chennai,1490000,FWD,2019,5.0,First,50.0,Automatic,Seltos GTX Plus AT 1.4 [2019-2020],1645.0,242 Nm @ 1500 rpm,Petrol,White,57600,1353 cc,1800.0,4315.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Delhi,1750000,FWD,2022,5.0,First,50.0,Automatic,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],1635.0,242 Nm @ 1500 rpm,Petrol,White,23000,1353 cc,1790.0,4300.0,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Delhi,1825000,FWD,2021,5.0,First,50.0,Automatic,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],1635.0,242 Nm @ 1500 rpm,Petrol,White,45000,1353 cc,1790.0,4300.0,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Delhi,1875000,FWD,2022,5.0,First,50.0,Automatic,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],1635.0,242 Nm @ 1500 rpm,Petrol,Black,18000,1353 cc,1790.0,4300.0,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Delhi,1911000,FWD,2022,5.0,First,50.0,Automatic,Creta SX 1.4 Turbo 7 DCT,1635.0,242 Nm @ 1500 rpm,Petrol,Black,1300,1353 cc,1790.0,4300.0,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Kolkata,1625000,FWD,2021,5.0,First,50.0,Automatic,Seltos GTX Plus AT 1.4 [2019-2020],1645.0,242 Nm @ 1500 rpm,Petrol,Red,16000,1353 cc,1800.0,4315.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6000 rpm,Mumbai,1875000,FWD,2020,5.0,First,50.0,Automatic,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],1635.0,242 Nm @ 1500 rpm,Petrol,Black,18000,1353 cc,1790.0,4300.0,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Ahmedabad,1670000,FWD,2019,5.0,Second,55.0,Automatic,Corolla Altis VL AT Petrol,1475.0,173 Nm @ 4000 rpm,Petrol,Brown,39000,1798 cc,1775.0,4620.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Delhi,890000,FWD,2014,5.0,First,55.0,Automatic,Corolla Altis 1.8 G AT,1480.0,173 Nm @ 4000 rpm,Petrol,Grey,63000,1798 cc,1760.0,4540.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Delhi,1075000,FWD,2016,5.0,First,55.0,Manual,Corolla Altis GL Petrol,1475.0,173 Nm @ 4000 rpm,Petrol,White,70000,1798 cc,1775.0,4620.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Mumbai,725000,FWD,2014,5.0,First,55.0,Manual,Corolla Altis 1.8 G,1480.0,173 Nm @ 4000 rpm,Petrol,Grey,104814,1798 cc,1760.0,4540.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Mumbai,894999,FWD,2015,5.0,First,55.0,Automatic,Corolla Altis G AT Petrol,1475.0,173 Nm @ 4000 rpm,Petrol,White,39780,1798 cc,1775.0,4620.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Mumbai,1095000,FWD,2016,5.0,First,55.0,Automatic,Corolla Altis VL AT Petrol,1475.0,173 Nm @ 4000 rpm,Petrol,Black,45000,1798 cc,1775.0,4620.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Mumbai,1321000,FWD,2018,5.0,First,55.0,Automatic,Corolla Altis G AT Petrol,1475.0,173 Nm @ 4000 rpm,Petrol,Gold,38000,1798 cc,1775.0,4620.0,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Pune,1650000,FWD,2018,5.0,First,55.0,Automatic,Corolla Altis VL AT Petrol,1475.0,173 Nm @ 4000 rpm,Petrol,Brown,25914,1798 cc,1775.0,4620.0,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Thane,1295000,FWD,2018,5.0,First,55.0,Automatic,Corolla Altis VL AT Petrol,1475.0,173 Nm @ 4000 rpm,Petrol,Beige,65100,1798 cc,1775.0,4620.0,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
138 bhp @ 6400 rpm,Zirakpur,493000,FWD,2012,5.0,First,55.0,Manual,Corolla Altis 1.8 G,1480.0,173 Nm @ 4000 rpm,Petrol,Silver,28732,1798 cc,1760.0,4540.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
140 bhp @ 3750 rpm,Ahmedabad,865000,FWD,2017,7.0,First,70.0,Manual,XUV500 W6 2013,1785.0,330 Nm @ 2800 rpm,Diesel,White,93000,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Bangalore,810000,AWD,2012,7.0,First,70.0,Manual,XUV500 W8 AWD,1785.0,330 Nm @ 2800 rpm,Diesel,White,47531,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Guwahati,1270000,RWD,2019,7.0,First,60.0,Manual,Scorpio S9 2WD 7 STR,1995.0,320 Nm @ 1500 rpm,Diesel,White,61805,2179 cc,1820.0,4456.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Hyderabad,740000,FWD,2013,7.0,First,70.0,Manual,XUV500 W8,1785.0,330 Nm @ 2800 rpm,Diesel,Black,83555,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Lucknow,1350000,RWD,2018,7.0,First,60.0,Manual,Scorpio S11 2WD 7 STR,1995.0,320 Nm @ 1500 rpm,Diesel,Black,56500,2179 cc,1820.0,4456.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Lucknow,1375000,AWD,2019,7.0,First,60.0,Manual,Scorpio S11 4WD 7 STR,1995.0,320 Nm @ 1500 rpm,Diesel,Black,69000,2179 cc,1820.0,4456.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Ludhiana,1490000,AWD,2018,7.0,Second,60.0,Manual,Scorpio S11 4WD 7 STR,1995.0,320 Nm @ 1500 rpm,Diesel,White,68000,2179 cc,1820.0,4456.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Mohali,549000,FWD,2012,7.0,First,70.0,Manual,XUV500 W8,1785.0,330 Nm @ 2800 rpm,Diesel,Silver,143000,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Mumbai,484999,FWD,2012,7.0,Second,70.0,Manual,XUV500 W8,1785.0,330 Nm @ 2800 rpm,Diesel,Grey,102000,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
140 bhp @ 3750 rpm,Mumbai,975000,AWD,2017,7.0,First,70.0,Manual,XUV500 W8 AWD,1785.0,330 Nm @ 2800 rpm,Diesel,Silver,78000,2179 cc,1890.0,4585.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
