Max Power,Location,Price,Drivetrain,Year,Seating Capacity,Owner,Fuel Tank Capacity,Transmission,Model,Height,Max Torque,Fuel Type,Color,Kilometer,Engine,Width,Length,Seller Type,Audi,BMW,Chevrolet,Datsun,Ferrari,Fiat,Ford,Honda,Hyundai,Isuzu,Jaguar,Jeep,Kia,Land Rover,Lexus,MG,MINI,Mahindra,Maruti Suzuki,Maserati,Mercedes-Benz,Mitsubishi,Nissan,Porsche,Renault,Rolls-Royce,Skoda,Ssangyong,Tata,Toyota,Volkswagen,Volvo,Make,CNG,CNG + CNG,Diesel,Hybrid,LPG,Petrol,Petrol + CNG,Automatic,Manual,First,Second,Third,UnRegistered Car,2.0,4.0,5.0,6.0,7.0,8.0
168 bhp @ 3500 rpm,Pune,0.8995144382486188,AWD,1.366171221126234,2.113192759065235,Second,1.8322420882500454,Automatic,Endeavour Sport 2.0 4x4 AT,1.8428473217428898,420 Nm @ 2000 rpm,Diesel,White,-0.2057443644581913,1996 cc,0.7700387500142715,1.4250882877602677,Individual,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ford,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
168 bhp @ 3750 rpm,Ahmedabad,0.013078420594306967,FWD,1.047460295147075,-0.3657576199571435,First,-0.1462318144405981,Manual,Harrier XZ,0.8695334649492846,350 Nm @ 1750 rpm,Diesel,Silver,-0.6597991634562457,1956 cc,0.9604281457942911,0.7257143786213156,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
168 bhp @ 3750 rpm,Bangalore,0.17593527034940143,FWD,1.047460295147075,-0.3657576199571435,First,-0.1462318144405981,Manual,Harrier XZ Plus,0.8695334649492846,350 Nm @ 1750 rpm,Diesel,Red,-0.7297296597420136,1956 cc,0.9604281457942911,0.7257143786213156,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
168 bhp @ 3750 rpm,Bangalore,0.27900922589060045,FWD,1.366171221126234,0.8737175695540458,First,-0.1462318144405981,Automatic,Safari XZA Plus 6S Adventure New,1.4639236065026313,350 Nm @ 1750 rpm,Diesel,Blue,-0.6735130272047443,1956 cc,0.9604281457942911,0.8701752188696893,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
168 bhp @ 3750 rpm,Bhubaneswar,0.11409089702468202,FWD,1.047460295147075,-0.3657576199571435,First,-0.1462318144405981,Automatic,Harrier XZA Plus Dark Edition,0.8695334649492846,350 Nm @ 1750 rpm,Diesel,Black,-0.7686933669182688,1956 cc,0.9604281457942911,0.7257143786213156,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
168 bhp @ 3750 rpm,Delhi,0.08729166858397028,FWD,1.366171221126234,-0.3657576199571435,First,-0.1462318144405981,Manual,Harrier XT Plus Dark Edition,0.8695334649492846,350 Nm @ 1750 rpm,Diesel,Black,-0.649590331881681,1956 cc,0.9604281457942911,0.7257143786213156,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
168 bhp @ 3750 rpm,Gorakhpur,0.06461539836490648,FWD,1.366171221126234,2.113192759065235,First,-0.1462318144405981,Manual,Safari XZ Plus,1.4639236065026313,350 Nm @ 1750 rpm,Diesel,White,-0.42839898109944663,1956 cc,0.9604281457942911,0.8701752188696893,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
168 bhp @ 3750 rpm,Hyderabad,0.15532047924116163,FWD,1.366171221126234,-0.3657576199571435,First,-0.1462318144405981,Manual,Harrier XZ,0.8695334649492846,350 Nm @ 1750 rpm,Diesel,Red,-0.5134725775541522,1956 cc,0.9604281457942911,0.7257143786213156,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
168 bhp @ 3750 rpm,Mumbai,0.21963862749886984,FWD,1.366171221126234,-0.3657576199571435,First,-0.1462318144405981,Automatic,Harrier XZA Plus Dual Tone,0.8695334649492846,350 Nm @ 1750 rpm,Diesel,White,-0.3904731717999389,1956 cc,0.9604281457942911,0.7257143786213156,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
168 bhp @ 3750 rpm,Mumbai,0.22953372723082494,FWD,1.684882147105393,-0.3657576199571435,First,-0.1462318144405981,Automatic,Harrier XZA Plus,0.8695334649492846,350 Nm @ 1750 rpm,Diesel,Black,-0.2582517881900356,1956 cc,0.9604281457942911,0.7257143786213156,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
168 bhp @ 3750 rpm,Pune,0.5078334071920624,AWD,1.366171221126234,-0.3657576199571435,First,0.513259486456283,Automatic,Compass Model S (O) Diesel 4x4 AT,0.3791615981677737,350 Nm @ 1750 rpm,Diesel,White,-0.2582517881900356,1956 cc,0.3816443826230312,0.2831597410350279,Individual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
169 bhp @ 3600 rpm,Bangalore,0.1058449805813861,AWD,-0.864805260727879,2.113192759065235,Second,1.8322420882500454,Manual,Fortuner 3.0 4x4 MT,1.9394357197453087,343 Nm @ 1400 rpm,Diesel,White,1.1879993515399587,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Chennai,0.013078420594306967,AWD,-1.183516186707038,2.113192759065235,Second,1.8322420882500454,Manual,Fortuner 3.0 4x4 MT,1.9394357197453087,343 Nm @ 1400 rpm,Diesel,White,0.7115872113936076,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Delhi,-0.2652212593669304,RWD,-1.183516186707038,2.113192759065235,First,1.8322420882500454,Automatic,Fortuner 3.0 4x2 AT,1.9394357197453087,360 Nm @ 1400 rpm,Diesel,White,1.222028790121841,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Delhi,-0.096179972279364,RWD,-0.5460943347487199,2.113192759065235,Second,1.8322420882500454,Manual,Fortuner 3.0 4x2 MT,1.9394357197453087,343 Nm @ 1400 rpm,Diesel,White,0.1861726796893462,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Delhi,-0.09205701405771605,RWD,-0.864805260727879,2.113192759065235,First,1.8322420882500454,Automatic,Fortuner 3.0 4x2 AT,1.9394357197453087,360 Nm @ 1400 rpm,Diesel,White,0.5414400184841965,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Delhi,-0.07968813939277217,RWD,-0.864805260727879,2.113192759065235,First,1.8322420882500454,Automatic,Fortuner 3.0 4x2 AT,1.9394357197453087,360 Nm @ 1400 rpm,Diesel,White,0.32024866770196214,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Faridabad,-0.13122511716337168,RWD,-0.864805260727879,2.113192759065235,Second,1.8322420882500454,Automatic,Fortuner 3.0 4x2 AT,1.9394357197453087,360 Nm @ 1400 rpm,Diesel,White,1.5282937373587808,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Jaipur,-0.017843766068052744,AWD,-0.864805260727879,2.113192759065235,First,1.8322420882500454,Manual,Fortuner 3.0 4x4 MT,1.9394357197453087,343 Nm @ 1400 rpm,Diesel,White,2.685294649142776,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Jaipur,0.013078420594306967,AWD,-0.5460943347487199,2.113192759065235,Second,1.8322420882500454,Automatic,Fortuner 3.0 4x4 AT,1.9394357197453087,343 Nm @ 1400 rpm,Diesel,Black,0.32024866770196214,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Jalandhar,-0.203376886042211,RWD,-1.502227112686197,2.113192759065235,Second,1.8322420882500454,Manual,Fortuner 3.0 4x2 MT,1.9394357197453087,343 Nm @ 1400 rpm,Diesel,White,0.7456166499754898,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Jalandhar,-0.1415325127174916,RWD,-1.183516186707038,2.113192759065235,First,1.8322420882500454,Manual,Fortuner 3.0 4x2 MT,1.9394357197453087,343 Nm @ 1400 rpm,Diesel,White,0.5074105799023143,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Jalandhar,-0.1415325127174916,RWD,-1.183516186707038,2.113192759065235,First,1.8322420882500454,Manual,Fortuner 3.0 4x2 MT,1.9394357197453087,343 Nm @ 1400 rpm,Diesel,White,0.7456166499754898,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Jalandhar,0.013078420594306967,RWD,-0.864805260727879,2.113192759065235,First,1.8322420882500454,Automatic,Fortuner 3.0 4x2 AT,1.9394357197453087,360 Nm @ 1400 rpm,Diesel,White,0.8136755271392543,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Kolkata,-0.2140965774184957,AWD,-1.502227112686197,2.113192759065235,First,1.8322420882500454,Manual,Fortuner 3.0 4x4 MT,1.9394357197453087,343 Nm @ 1400 rpm,Diesel,Grey,-0.6878904650055895,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Ludhiana,-0.17657765760149927,AWD,-1.502227112686197,2.113192759065235,Second,1.8322420882500454,Manual,Fortuner 3.0 4x4 MT,1.9394357197453087,343 Nm @ 1400 rpm,Diesel,Gold,1.1539699129580765,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Ludhiana,0.03369321170254677,RWD,-0.5460943347487199,2.113192759065235,Second,1.8322420882500454,Automatic,Fortuner 3.0 4x2 AT,1.9394357197453087,360 Nm @ 1400 rpm,Diesel,White,0.5584547377751377,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Mohali,-0.048765952730412454,RWD,-0.5460943347487199,2.113192759065235,Second,1.8322420882500454,Automatic,Fortuner 3.0 4x2 AT,1.9394357197453087,360 Nm @ 1400 rpm,Diesel,Gold,1.562323175940663,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
169 bhp @ 3600 rpm,Patna,-0.1415325127174916,RWD,-1.502227112686197,2.113192759065235,First,1.8322420882500454,Manual,Fortuner 3.0 4x2 MT,1.9394357197453087,343 Nm @ 1400 rpm,Diesel,White,0.7686205504568422,2982 cc,0.5491870509094485,0.9710685041225218,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
169 bhp @ 3750 rpm,Bangalore,0.0027710250401870636,FWD,0.728749369167916,-0.3657576199571435,First,0.513259486456283,Manual,Hector Sharp 2.0 Diesel [2019-2020],1.2707468104977937,350 Nm @ 1750 rpm,Diesel,Red,-0.49727456478917625,1956 cc,0.5111091717534446,0.8564170436079395,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MG,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
169 bhp @ 3750 rpm,Hyderabad,0.1058449805813861,FWD,1.366171221126234,-0.3657576199571435,First,0.513259486456283,Manual,Hector Sharp 2.0 Diesel Turbo MT,1.2707468104977937,350 Nm @ 1750 rpm,Diesel,Red,-0.5900388143633871,1956 cc,0.5111091717534446,0.8564170436079395,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MG,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
169 bhp @ 3750 rpm,Lucknow,0.02544729525925085,FWD,1.047460295147075,-0.3657576199571435,First,0.513259486456283,Manual,Hector Sharp 2.0 Diesel Turbo MT,1.2707468104977937,350 Nm @ 1750 rpm,Diesel,Black,0.20851300611835186,1956 cc,0.5111091717534446,0.8564170436079395,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MG,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
169 bhp @ 3750 rpm,Mohali,-0.0034134122922848784,FWD,1.047460295147075,-0.3657576199571435,First,0.513259486456283,Manual,Hector Sharp 2.0 Diesel [2019-2020],1.2707468104977937,350 Nm @ 1750 rpm,Diesel,Grey,-0.6938286020381279,1956 cc,0.5111091717534446,0.8564170436079395,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MG,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
169 bhp @ 3750 rpm,Mumbai,-0.0442306986865997,FWD,0.728749369167916,-0.3657576199571435,First,0.513259486456283,Manual,Hector Sharp 2.0 Diesel [2019-2020],1.2707468104977937,350 Nm @ 1750 rpm,Diesel,White,-0.11701260335593343,1956 cc,0.5111091717534446,0.8564170436079395,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MG,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
170 bhp @ 3800 rpm,Dehradun,-0.29614344602929016,FWD,-2.1396489646445147,-0.3657576199571435,Second,0.7111068767253473,Automatic,A4 1.8 TFSI Multitronic Premium Plus,-1.2034021537180117,320 Nm @ 1400 rpm,Petrol,Silver,0.2351750712472566,1798 cc,0.4425689892726375,0.9618963872813552,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
170 bhp @ 3800 rpm,Lucknow,0.5799851760709016,FWD,1.047460295147075,-0.3657576199571435,First,0.7111068767253473,Automatic,A4 1.8 TFSI Multitronic Premium Plus,-1.2034021537180117,320 Nm @ 1400 rpm,Petrol,White,-0.418190149524882,1798 cc,0.4425689892726375,0.9618963872813552,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
170 bhp @ 3800 rpm,Mumbai,1.0438179760062973,FWD,1.366171221126234,-0.3657576199571435,First,0.7111068767253473,Automatic,A4 1.8 TFSI Multitronic Premium Plus,-1.2034021537180117,320 Nm @ 1400 rpm,Petrol,White,-0.6155608932997988,1798 cc,0.4425689892726375,0.9618963872813552,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
170 bhp @ 4200 rpm,Bangalore,-0.028151161622172648,RWD,-1.183516186707038,-0.3657576199571435,First,0.9089542669944117,Automatic,C-Class 220 BlueEfficiency,-1.054804618329675,400 Nm @ 2800 rpm,Diesel,Silver,0.0820425976287866,2143 cc,0.01609674272539328,0.7211283202007323,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
170 bhp @ 4200 rpm,Jalandhar,-0.30645084158341,RWD,-1.183516186707038,-0.3657576199571435,First,0.9089542669944117,Automatic,C-Class 220 BlueEfficiency,-1.054804618329675,400 Nm @ 2800 rpm,Diesel,White,0.8306902464301954,2143 cc,0.01609674272539328,0.7211283202007323,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
170 bhp @ 4200 rpm,Mohali,-0.1930694904880911,RWD,-1.502227112686197,-0.3657576199571435,First,0.9089542669944117,Automatic,C-Class 220 BlueEfficiency,-1.054804618329675,400 Nm @ 2800 rpm,Diesel,White,0.4223369834476088,2143 cc,0.01609674272539328,0.7211283202007323,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
170 bhp @ 4200 rpm,Ranchi,-0.11061032605513188,RWD,-0.864805260727879,-0.3657576199571435,First,0.9089542669944117,Automatic,C-Class 220 BlueEfficiency,-1.054804618329675,400 Nm @ 2800 rpm,Diesel,White,-0.1391487531534478,2143 cc,0.01609674272539328,0.7211283202007323,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
170@3700,Bangalore,1.517958171495813,RWD,1.684882147105393,-0.3657576199571435,UnRegistered Car,0.9089542669944117,Automatic,C-Class 220 CDI AT,-1.054804618329675,410@2000,Diesel,White,-0.8265434125074685,2148 cc,0.01609674272539328,0.7211283202007323,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
170@3700,Hyderabad,1.4767285892793334,RWD,1.684882147105393,-0.3657576199571435,UnRegistered Car,0.9089542669944117,Automatic,C-Class 220 CDI AT,-1.054804618329675,410@2000,Diesel,White,-0.6921271301090338,2148 cc,0.01609674272539328,0.7211283202007323,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
170@3700,Mumbai,-0.5043528362225121,RWD,-2.777070816602833,-0.3657576199571435,First,0.9089542669944117,Automatic,C-Class 220 CDI Elegance AT,-1.054804618329675,410@2000,Diesel,Grey,0.7149901552517959,2148 cc,0.01609674272539328,0.6867328820463576,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
171 bhp @ 3750 rpm,Ahmedabad,0.07492279391902638,AWD,1.047460295147075,-0.3657576199571435,First,0.513259486456283,Automatic,Compass Longitude Plus 2.0 Diesel 4x4 AT,0.3791615981677737,350 Nm @ 1750 rpm,Diesel,Grey,-0.19468479691907958,1956 cc,0.3816443826230312,0.2602294489321114,Individual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
171 bhp @ 3750 rpm,Guwahati,-0.11061032605513188,AWD,0.410038443188757,-0.3657576199571435,First,0.513259486456283,Manual,Compass Limited 2.0 Diesel 4x4 [2017-2020],0.3791615981677737,350 Nm @ 1750 rpm,Diesel,Black,0.6265136149389021,1956 cc,0.3816443826230312,0.2602294489321114,Individual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
171 bhp @ 3750 rpm,Lucknow,-0.27552865492105033,FWD,0.09132751720959799,-0.3657576199571435,First,0.513259486456283,Manual,Compass Limited (O) 2.0 Diesel [2017-2020],0.3791615981677737,350 Nm @ 1750 rpm,Diesel,Black,0.3168457238437739,1956 cc,0.3816443826230312,0.2602294489321114,Individual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
171 bhp @ 3750 rpm,Ludhiana,-0.2652212593669304,FWD,0.09132751720959799,-0.3657576199571435,First,0.513259486456283,Manual,Compass Limited (O) 2.0 Diesel [2017-2020],0.3791615981677737,350 Nm @ 1750 rpm,Diesel,White,0.5584547377751377,1956 cc,0.3816443826230312,0.2602294489321114,Individual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
171 bhp @ 3750 rpm,Ludhiana,-0.1930694904880911,FWD,0.410038443188757,-0.3657576199571435,First,0.513259486456283,Manual,Compass Limited 2.0 Diesel [2017-2020],0.3791615981677737,350 Nm @ 1750 rpm,Diesel,Silver,0.6265136149389021,1956 cc,0.3816443826230312,0.2602294489321114,Individual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
171 bhp @ 3750 rpm,Mumbai,-0.19719244870973907,FWD,0.09132751720959799,-0.3657576199571435,First,0.513259486456283,Manual,Compass Limited 2.0 Diesel [2017-2020],0.3791615981677737,350 Nm @ 1750 rpm,Diesel,White,0.0650278783378455,1956 cc,0.3816443826230312,0.2602294489321114,Individual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
171 bhp @ 3750 rpm,Mumbai,0.3119928916637842,AWD,1.047460295147075,-0.3657576199571435,First,0.513259486456283,Automatic,Compass Limited Plus 2.0 Diesel 4x4 AT,0.3791615981677737,350 Nm @ 1750 rpm,Diesel,White,-0.7126638962931997,1956 cc,0.3816443826230312,0.2602294489321114,Individual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
171@3600,Agra,-0.3992174015704892,AWD,-1.820938038665356,2.113192759065235,Second,1.8322420882500454,Manual,Fortuner 3.0 MT,1.9394357197453087,343@1400,Diesel,White,1.085911035794312,2982 cc,0.5491870509094485,0.9481382120196052,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
