Location,Length,Model,Max Power,Fuel Tank Capacity,Drivetrain,Seller Type,Engine,Fuel Type,Seating Capacity,Max Torque,Color,Owner,Transmission,Year,Kilometer,Price,Height,Width,Audi,BMW,Chevrolet,Datsun,Ferrari,Fiat,Ford,Honda,Hyundai,Isuzu,Jaguar,Jeep,Kia,Lamborghini,Land Rover,Lexus,MG,MINI,Mahindra,Maruti Suzuki,Maserati,Mercedes-Benz,Mitsubishi,Nissan,Porsche,Renault,Rolls-Royce,Skoda,Ssangyong,Tata,Toyota,Volkswagen,Volvo,Make,CNG,CNG + CNG,Diesel,Electric,Hybrid,LPG,Petrol,Petrol + CNG,Petrol + LPG,Automatic,Manual,4 or More,First,Fourth,Second,Third,UnRegistered Car,2.0,4.0,5.0,6.0,7.0,8.0
Dehradun,0.7951417004048583,E-Class E 200 Avantgarde,181 bhp @ 5500 rpm,0.7222222222222222,RWD,Individual,1991 cc,Petrol,0.5,300 Nm @ 1200 rpm,Red,Third,Automatic,0.0,0.0355,0.03579296729707304,0.3963855421686747,0.5167785234899329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Dehradun,0.8222672064777328,GLS 350 d,255 bhp @ 3400 rpm,0.9444444444444444,AWD,Individual,2987 cc,Diesel,0.8333333333333334,620 Nm @ 1600 rpm,White,First,Automatic,0.9117647058823529,0.0265,0.1953019942204801,0.8253012048192772,0.6161073825503356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Delhi,0.17813765182186234,Wagon R LXi CNG,59@6200,0.2222222222222222,FWD,Individual,998 cc,CNG,0.5,77@3500,Silver,First,Manual,0.7058823529411765,0.0285,0.005035621298389173,0.6445783132530121,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.1805668016194332,Alto LXi CNG,58 bhp @ 6000 rpm,0.5,FWD,Individual,998 cc,CNG,0.3333333333333333,78 Nm @ 3500 rpm,Grey,First,Manual,0.9117647058823529,0.0236885,0.009184286572630254,0.37349397590361444,0.020134228187919462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Delhi,0.18866396761133603,S-Presso VXi CNG,58 bhp @ 5500 rpm,0.4444444444444444,FWD,Individual,998 cc,CNG,0.3333333333333333,78 Nm @ 3500 rpm,White,First,Manual,1.0,0.0019,0.01605104288861549,0.4807228915662651,0.06040268456375839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Delhi,0.18866396761133603,Santro GL (CNG),62 bhp @ 5500 rpm,0.2222222222222222,FWD,Individual,1086 cc,CNG,0.5,96 Nm @ 3000 rpm,White,First,Manual,0.7352941176470589,0.038,0.006466195530886097,0.5120481927710844,0.06711409395973154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.20242914979757085,Wagon R LXI ABS,67 bhp @ 6200 rpm,0.2222222222222222,FWD,Individual,998 cc,Petrol,0.5,90 Nm @ 3500 rpm,Grey,First,Manual,0.8823529411764706,0.009,0.010757918228376871,0.6445783132530121,0.026845637583892617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.20242914979757085,Wagon R LXI CNG,58 bhp @ 6200 rpm,0.2222222222222222,FWD,Individual,998 cc,CNG,0.5,77 Nm @ 3500 rpm,White,Second,Manual,0.7941176470588235,0.033869,0.007467597493633945,0.6445783132530121,0.026845637583892617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Delhi,0.20242914979757085,Wagon R LXI CNG,58 bhp @ 6200 rpm,0.2222222222222222,FWD,Individual,998 cc,CNG,0.5,77 Nm @ 3500 rpm,White,Second,Manual,0.7941176470588235,0.033869,0.007896769763383021,0.6445783132530121,0.026845637583892617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Delhi,0.20242914979757085,Wagon R LXI CNG (O),58 bhp @ 6200 rpm,0.2222222222222222,FWD,Individual,998 cc,CNG,0.5,77 Nm @ 3500 rpm,Red,Second,Manual,0.7647058823529411,0.029,0.007896769763383021,0.6445783132530121,0.026845637583892617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Delhi,0.20242914979757085,Wagon R LXI CNG (O),58 bhp @ 6200 rpm,0.2222222222222222,FWD,Individual,998 cc,CNG,0.5,77 Nm @ 3500 rpm,Silver,First,Manual,0.9705882352941176,0.009,0.016480215158364567,0.6445783132530121,0.026845637583892617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.20242914979757085,Wagon R VXI,67 bhp @ 6200 rpm,0.2222222222222222,FWD,Individual,998 cc,Petrol,0.5,90 Nm @ 3500 rpm,White,First,Manual,0.9117647058823529,0.00517,0.01419129638636949,0.6445783132530121,0.026845637583892617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.20283400809716598,Celerio VXi AMT,67 bhp @ 6000 rpm,0.2222222222222222,FWD,Individual,998 cc,Petrol,0.5,90 Nm @ 3500 rpm,Red,First,Automatic,0.7647058823529411,0.0175,0.009327343995879946,0.4759036144578313,0.16778523489932887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.20283400809716598,Celerio VXi AMT,67 bhp @ 6000 rpm,0.2222222222222222,FWD,Individual,998 cc,Petrol,0.5,90 Nm @ 3500 rpm,Silver,First,Automatic,0.8235294117647058,0.020529,0.01038596892792767,0.4759036144578313,0.16778523489932887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.2068825910931174,Brio E MT,87 bhp @ 6000 rpm,0.2222222222222222,FWD,Individual,1198 cc,Petrol,0.5,109 Nm @ 4500 rpm,Silver,First,Manual,0.8235294117647058,0.017567,0.009327343995879946,0.4036144578313253,0.2751677852348993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.2068825910931174,Brio S MT,87 bhp @ 6000 rpm,0.2222222222222222,FWD,Individual,1198 cc,Petrol,0.5,109 Nm @ 4500 rpm,Brown,Second,Manual,0.7647058823529411,0.0245,0.007467597493633945,0.4036144578313253,0.2751677852348993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Delhi,0.2068825910931174,Santro Sportz CNG [2018-2020],58 bhp @ 5500 rpm,0.5,FWD,Individual,1086 cc,CNG,0.5,84 Nm @ 4500 rpm,White,First,Manual,0.9117647058823529,0.014,0.01190237761437441,0.4759036144578313,0.22818791946308725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.2251012145748988,Wagon R LXi (O) 1.0 CNG [2019-2020],58 bhp @ 5500 rpm,0.5,FWD,Individual,998 cc,CNG,0.5,78 Nm @ 3500 rpm,Grey,First,Manual,0.9117647058823529,0.025,0.01361906669337072,0.6144578313253012,0.19463087248322147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.2251012145748988,Wagon R LXi 1.0 CNG [2019-2020],58 bhp @ 5500 rpm,0.5,FWD,Individual,998 cc,CNG,0.5,78 Nm @ 3500 rpm,Grey,First,Manual,0.9117647058823529,0.0155,0.015049640925867643,0.6144578313253012,0.19463087248322147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.24331983805668017,Ignis Delta 1.2 AMT,82 bhp @ 6000 rpm,0.18888888888888888,FWD,Individual,1197 cc,Petrol,0.5,113 Nm @ 4200 rpm,Silver,First,Automatic,0.8529411764705882,0.018,0.014620468656118567,0.5180722891566265,0.28859060402684567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.24331983805668017,Ignis Zeta 1.2 AMT,82 bhp @ 6000 rpm,0.18888888888888888,FWD,Individual,1197 cc,Petrol,0.5,113 Nm @ 4200 rpm,Blue,First,Automatic,0.8529411764705882,0.011,0.01419129638636949,0.5180722891566265,0.28859060402684567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.2493927125506073,Celerio X Zxi AMT [2017-2019],67 bhp @ 6000 rpm,0.2222222222222222,FWD,Individual,998 cc,Petrol,0.5,90 Nm @ 3500 rpm,Grey,First,Automatic,0.8823529411764706,0.022,0.01247457869588853,0.4819277108433735,0.21476510067114093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.26963562753036435,Grand i10 Asta 1.2 Kappa VTVT,81 bhp @ 6000 rpm,0.3111111111111111,FWD,Individual,1197 cc,Petrol,0.5,114 Nm @ 4000 rpm,Silver,First,Manual,0.8529411764705882,0.0235,0.012760722153872564,0.42771084337349397,0.2483221476510067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.26963562753036435,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],81 bhp @ 6000 rpm,0.3111111111111111,FWD,Individual,1197 cc,Petrol,0.5,114 Nm @ 4000 rpm,Orange,First,Manual,0.8529411764705882,0.015,0.012760722153872564,0.42771084337349397,0.2483221476510067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.26963562753036435,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],81 bhp @ 6000 rpm,0.3111111111111111,FWD,Individual,1197 cc,Petrol,0.5,114 Nm @ 4000 rpm,Grey,First,Manual,0.7647058823529411,0.0285,0.009756516265629024,0.42771084337349397,0.2483221476510067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.26963562753036435,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],81 bhp @ 6000 rpm,0.3111111111111111,FWD,Individual,1197 cc,Petrol,0.5,114 Nm @ 4000 rpm,Silver,First,Manual,0.7647058823529411,0.0275,0.010328717347143144,0.42771084337349397,0.2483221476510067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.26963562753036435,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],79 bhp @ 6000 rpm,0.3111111111111111,FWD,Individual,1197 cc,Petrol,0.5,112 Nm @ 4000 rpm,White,Second,Automatic,0.7647058823529411,0.0189795,0.011072644559526194,0.42771084337349397,0.2483221476510067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Delhi,0.26963562753036435,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],81 bhp @ 6000 rpm,0.3111111111111111,FWD,Individual,1197 cc,Petrol,0.5,114 Nm @ 4000 rpm,Silver,First,Manual,0.7941176470588235,0.024,0.010757918228376871,0.42771084337349397,0.2483221476510067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.2923076923076923,Cooper D 3 Door,114 bhp @ 4000 rpm,0.32222222222222224,FWD,Individual,1496 cc,Diesel,0.5,270 Nm @ 1750 rpm,Green,First,Automatic,0.8823529411764706,0.0085,0.09301593659695001,0.3,0.338255033557047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINI,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.2923076923076923,Cooper D 3 Door,114 bhp @ 4000 rpm,0.32222222222222224,FWD,Individual,1496 cc,Diesel,0.5,270 Nm @ 1750 rpm,Red,First,Automatic,0.9117647058823529,0.0032,0.09301593659695001,0.3,0.338255033557047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINI,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.3020242914979757,Swift LXi,89 bhp @ 6000 rpm,0.24444444444444444,FWD,Individual,1197 cc,Petrol,0.5,113 Nm @ 4400 rpm,White,First,Manual,1.0,0.003,0.017195502274613028,0.4397590361445783,0.348993288590604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.30404858299595144,Cooper S,189 bhp @,0.32222222222222224,FWD,Individual,1998 cc,Petrol,0.3333333333333333,280 Nm @ 1250 rpm,Black,First,Automatic,0.9411764705882353,0.0065,0.11018282738691311,0.3,0.338255033557047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINI,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Delhi,0.30404858299595144,Swift Lxi (O) [2014-2017],83 bhp @ 6000 rpm,0.3,FWD,Individual,1197 cc,Petrol,0.5,115 Nm @ 4000 rpm,Silver,First,Manual,0.9117647058823529,0.0065,0.01490658350261795,0.4397590361445783,0.2953020134228188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.30404858299595144,Swift Lxi (O) [2014-2017],83 bhp @ 6000 rpm,0.3,FWD,Individual,1197 cc,Petrol,0.5,115 Nm @ 4000 rpm,White,First,Manual,0.8235294117647058,0.0225,0.011473205344625332,0.4397590361445783,0.2953020134228188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.30404858299595144,Swift Lxi (O) [2014-2017],83 bhp @ 6000 rpm,0.3,FWD,Individual,1197 cc,Petrol + CNG,0.5,115 Nm @ 4000 rpm,Silver,First,Manual,0.8823529411764706,0.029,0.015049640925867643,0.4397590361445783,0.2953020134228188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.30404858299595144,Swift VXi,85 bhp @ 6000 rpm,0.3,FWD,Individual,1197 cc,Petrol,0.5,114 Nm @ 4000 rpm,Grey,First,Manual,0.7647058823529411,0.0275,0.010328717347143144,0.4397590361445783,0.2953020134228188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.30404858299595144,Swift ZDi,74 bhp @ 4000 rpm,0.3,FWD,Individual,1248 cc,Diesel,0.5,190 Nm @ 2000 rpm,White,First,Manual,0.7352941176470589,0.013,0.010757918228376871,0.4397590361445783,0.2953020134228188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.3465587044534413,Jazz S AT [2015-2016],87 bhp @ 6000 rpm,0.2777777777777778,FWD,Individual,1198 cc,Petrol,0.5,110 Nm @ 4800 rpm,White,First,Automatic,0.7941176470588235,0.021,0.013476009270121027,0.4566265060240964,0.29395973154362415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.3465587044534413,Jazz V AT Petrol,89 bhp @ 6000 rpm,0.2777777777777778,FWD,Individual,1199 cc,Petrol,0.5,110 Nm @ 4800 rpm,Grey,First,Automatic,0.8235294117647058,0.04,0.015621870618866412,0.4566265060240964,0.29395973154362415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.3465587044534413,Jazz V AT Petrol,89 bhp @ 6000 rpm,0.2777777777777778,FWD,Individual,1199 cc,Petrol,0.5,110 Nm @ 4800 rpm,White,First,Automatic,0.7941176470588235,0.021,0.01419129638636949,0.4566265060240964,0.29395973154362415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.3465587044534413,Jazz V Petrol,89 bhp @ 6000 rpm,0.2777777777777778,FWD,Individual,1199 cc,Petrol,0.5,110 Nm @ 4800 rpm,Grey,First,Manual,0.8529411764705882,0.0225,0.01476352607936826,0.4566265060240964,0.29395973154362415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.3526315789473684,Polo Comfortline 1.2L (P),74 bhp @ 5400 rpm,0.3333333333333333,FWD,Individual,1198 cc,Petrol,0.5,110 Nm @ 3750 rpm,Red,First,Manual,0.7352941176470589,0.0195,0.009327343995879946,0.3469879518072289,0.2778523489932886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Volkswagen,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.35303643724696354,Polo GT TSI,103 bhp @ 5000 rpm,0.3333333333333333,FWD,Individual,1197 cc,Petrol,0.5,175 Nm @ 1500 rpm,White,First,Automatic,0.8235294117647058,0.034,0.016480215158364567,0.36626506024096384,0.2778523489932886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Volkswagen,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.35303643724696354,Polo Highline1.2L (P),74 bhp @ 5400 rpm,0.3333333333333333,FWD,Individual,1198 cc,Petrol,0.5,110 Nm @ 3750 rpm,White,First,Manual,0.7941176470588235,0.025,0.012617664730622872,0.36626506024096384,0.2778523489932886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Volkswagen,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.35870445344129553,Elite i20 Magna 1.2 [2016-2017],82 bhp @ 6000 rpm,0.3333333333333333,FWD,Individual,1197 cc,Petrol,0.5,115 Nm @ 4000 rpm,Grey,First,Manual,0.8529411764705882,0.0235,0.015335755772367027,0.40963855421686746,0.3476510067114094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.35870445344129553,Elite i20 Magna Executive 1.2,82 bhp @ 6000 rpm,0.2777777777777778,FWD,Individual,1197 cc,Petrol,0.5,115 Nm @ 4000 rpm,White,First,Manual,0.9117647058823529,0.024,0.015621870618866412,0.40963855421686746,0.3476510067114094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.35870445344129553,Elite i20 Sportz 1.2,82 bhp @ 6000 rpm,0.2777777777777778,FWD,Individual,1197 cc,Petrol,0.5,115 Nm @ 4000 rpm,Red,First,Manual,0.8823529411764706,0.0115,0.016480215158364567,0.40963855421686746,0.3476510067114094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.35870445344129553,Thar AX 6-STR Soft Top Diesel MT,130 bhp @ 3750 rpm,0.4666666666666667,AWD,Individual,2184 cc,Diesel,0.6666666666666666,300 Nm @ 1600 rpm,Black,First,Manual,0.9411764705882353,0.014,0.04294583845955767,0.9096385542168675,0.46308724832214765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
Delhi,0.35870445344129553,Thar LX 4-STR Hard Top Diesel AT,130 bhp @ 3750 rpm,0.4666666666666667,AWD,Individual,2184 cc,Diesel,0.3333333333333333,300 Nm @ 1600 rpm,Grey,First,Automatic,1.0,0.0075,0.05224457097078768,0.8180722891566266,0.46308724832214765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Delhi,0.35870445344129553,Thar LX 4-STR Hard Top Petrol MT,150 bhp @ 5000 rpm,0.4666666666666667,AWD,Individual,1997 cc,Petrol,0.3333333333333333,300 Nm @ 1250 rpm,Brown,First,Manual,0.9705882352941176,0.007,0.04208749392005951,0.8180722891566266,0.46308724832214765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Delhi,0.36072874493927126,Amaze 1.2 E i-VTEC,87 bhp @ 6000 rpm,0.2222222222222222,FWD,Individual,1198 cc,Petrol,0.5,109 Nm @ 4500 rpm,White,First,Manual,0.9117647058823529,0.021,0.017195502274613028,0.40963855421686746,0.2751677852348993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Delhi,0.36072874493927126,Amaze 1.2 S AT i-VTEC,87 bhp @ 6000 rpm,0.2222222222222222,FWD,Individual,1198 cc,Petrol,0.5,109 Nm @ 4500 rpm,Red,First,Automatic,0.7647058823529411,0.0335,0.009756516265629024,0.40963855421686746,0.2751677852348993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
