Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,dummy_cat
Mercedes-Benz,GLC 220 d Progressive,0.1287802924093731,0.8823529411764706,0.0225,Diesel,Automatic,Mumbai,Grey,First,Individual,2143 cc,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,AWD,0.6303643724696356,0.5570469798657718,0.5447570332480819,0.5,0.5666666666666667,1
Skoda,Superb L&K TDI AT,0.07012674887699923,0.8529411764705882,0.04145,Diesel,Automatic,Coimbatore,Brown,First,Individual,1968 cc,174 bhp @ 3600 rpm,350 Nm @ 1500 rpm,FWD,0.7133603238866397,0.5221476510067115,0.3452685421994885,0.5,0.5666666666666667,1
Maruti Suzuki,Alto 800 Lxi CNG,0.005722296929987697,0.7647058823529411,0.0284215,CNG + CNG,Manual,Navi Mumbai,White,Second,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,0.11983805668016194,0.020134228187919462,0.3350383631713555,0.5,0.2222222222222222,1
Ford,Figo Duratec Petrol Titanium 1.2,0.006323138107636405,0.7941176470588235,0.032,Petrol,Manual,Pune,Grey,First,Individual,1196 cc,70 bhp @ 6250 rpm,102 Nm @ 4000 rpm,FWD,0.2817813765182186,0.2751677852348993,0.27365728900255754,0.5,0.3333333333333333,1
Maruti Suzuki,DZire VXi AMT,0.022202512088352264,0.9117647058823529,0.004822,Petrol,Automatic,Pune,Blue,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,0.362753036437247,0.348993288590604,0.38618925831202044,0.5,0.24444444444444444,1
Maruti Suzuki,Celerio ZXi (O) AMT [2019-2020],0.010757918228376871,0.8529411764705882,0.020812,Petrol,Automatic,Pune,White,Second,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,0.24129554655870444,0.16778523489932887,0.4437340153452685,0.5,0.2222222222222222,1
Hyundai,Grand i10 Sportz U2 1.2 CRDi,0.011759291579640067,0.8235294117647058,0.041422,Diesel,Manual,Hyderabad,Grey,First,Individual,1186 cc,74 bhp @ 4000 rpm,190 Nm @ 1750 rpm,FWD,0.26963562753036435,0.2483221476510067,0.39258312020460356,0.5,0.3111111111111111,1
Mercedes-Benz,E-Class E250 Elegance,0.02663729220909273,0.6764705882352942,0.039,Petrol,Automatic,Ludhiana,White,Second,Individual,2497 cc,204@6100,245@5000,RWD,0.7161943319838057,0.508724832214765,0.329923273657289,0.5,0.7222222222222222,1
Renault,Duster RXL Petrol,0.02117249864095448,0.8529411764705882,0.030222,Petrol,Manual,Bangalore,Red,First,Individual,1498 cc,105 bhp @ 5600 rpm,142 Nm @ 4000 rpm,FWD,0.49230769230769234,0.4657718120805369,0.6163682864450127,0.5,0.3888888888888889,1
BMW,3-Series 330i M Sport Edition,0.1445166089668393,1.0,0.003,Petrol,Automatic,Raipur,White,First,Individual,1998 cc,248 bhp @ 5200 rpm,350 Nm @ 1450 rpm,RWD,0.6210526315789474,0.45100671140939597,0.27621483375959077,0.5,0.4666666666666667,1
Mahindra,Scorpio S10,0.02077193785585534,0.7647058823529411,0.0625,Diesel,Manual,Lucknow,White,First,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD,0.5493927125506073,0.46308724832214765,1.0,1.0,0.5,1
Hyundai,Creta 1.6 SX Plus AT Petrol,0.03865411576206689,0.9117647058823529,0.0065,Petrol,Automatic,Mumbai,White,First,Individual,1591 cc,122 bhp @ 6400 rpm,154 Nm @ 4850 rpm,FWD,0.47408906882591095,0.40939597315436244,0.5332480818414322,0.5,0.5,1
Maruti Suzuki,Ertiga VDi,0.020628880432605648,0.7941176470588235,0.056,Diesel,Manual,Chennai,Gold,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.4720647773279352,0.2953020134228188,0.6035805626598465,0.8333333333333334,0.3333333333333333,1
Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],0.011473205344625332,0.8235294117647058,0.02665,Petrol,Manual,Pune,Maroon,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,0.26963562753036435,0.2483221476510067,0.39258312020460356,0.5,0.3111111111111111,1
Honda,City SV,0.022631684358101343,0.9117647058823529,0.017,Petrol,Manual,Delhi,White,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,0.542914979757085,0.2953020134228188,0.36061381074168797,0.5,0.2777777777777778,1
Mercedes-Benz,S-Class Maybach S 560,0.527910503276015,0.9705882352941176,0.0105,Petrol,Automatic,Gurgaon,Black,First,Individual,3982 cc,463 bhp @ 5250 rpm,700 Nm @ 2000 rpm,RWD,0.9566801619433198,0.5691275167785235,0.36445012787723785,0.3333333333333333,0.6111111111111112,1
Land Rover,Evoque HSE Dynamic,0.11304397585190695,0.8529411764705882,0.01275,Diesel,Automatic,Pune,White,Second,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,0.5105263157894737,0.8657718120805369,0.5396419437340153,0.5,0.4666666666666667,1
Mahindra,XUV500 W8 1.99 [2016-2017],0.018339961660610568,0.7941176470588235,0.078831,Diesel,Manual,Jaipur,Silver,Second,Individual,1997 cc,138 bhp @ 3750 rpm,320 Nm @ 1600 rpm,FWD,0.6016194331983805,0.5570469798657718,0.731457800511509,0.8333333333333334,0.6111111111111112,1
Mercedes-Benz,CLA 200 D Urban Sport,0.07871019427198077,0.8823529411764706,0.01,Diesel,Automatic,Mumbai,Red,First,Individual,2143 cc,136 bhp @ 3200 rpm,300 Nm @ 1400 rpm,FWD,0.6198380566801619,0.4053691275167785,0.28005115089514065,0.5,0.45555555555555555,1
Hyundai,Xcent SX 1.1 CRDi,0.01361906669337072,0.8823529411764706,0.03945,Diesel,Manual,Vadodara,Silver,First,Individual,1120 cc,71 bhp @ 4000 rpm,160 Nm @ 1500 rpm,FWD,0.362753036437247,0.2483221476510067,0.39258312020460356,0.5,0.3111111111111111,1
Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],0.22119538782867443,1.0,0.0055,Diesel,Automatic,Delhi,Black,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,0.7951417004048583,0.5167785234899329,0.3593350383631714,0.5,0.7222222222222222,1
Tata,Hexa XTA 4x2 7 STR,0.0329318188320792,0.8529411764705882,0.0478925,Diesel,Automatic,Hyderabad,Blue,First,Individual,2179 cc,154 bhp @ 4000 rpm,400 Nm @ 1700 rpm,RWD,0.6838056680161944,0.574496644295302,0.7391304347826086,0.8333333333333334,0.5,1
Ford,Ecosport Titanium 1.5L TDCi,0.016337157735114877,0.8529411764705882,0.046,Diesel,Manual,Agra,Brown,First,Individual,1498 cc,99 bhp @ 3750 rpm,205 Nm @ 1750 rpm,FWD,0.3639676113360324,0.38926174496644295,0.5549872122762148,0.5,0.4111111111111111,1
Jaguar,F-Pace Prestige,0.14737775743183315,0.9117647058823529,0.0215,Diesel,Automatic,Delhi,Black,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,0.6607287449392713,0.8,0.5601023017902813,0.5,0.7444444444444445,1
Mercedes-Benz,CLA 200 CDI Sport,0.055792366455895394,0.8529411764705882,0.019664,Diesel,Automatic,Kolkata,Silver,First,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD,0.6198380566801619,0.4053691275167785,0.28005115089514065,0.5,0.45555555555555555,1
Toyota,Innova 2.4 ZX AT 7 STR,0.07656433292323539,0.9411764705882353,0.0093125,Diesel,Automatic,Mumbai,Bronze,First,Individual,2393 cc,148 bhp @ 3400 rpm,360 Nm @ 1400 rpm,RWD,0.6623481781376518,0.47651006711409394,0.7442455242966752,0.8333333333333334,0.4444444444444444,1
Maruti Suzuki,Swift VXi [2014-2017],0.01547881319561672,0.9117647058823529,0.013,Petrol,Manual,Lucknow,Blue,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,0.30404858299595144,0.2953020134228188,0.4053708439897698,0.5,0.3,1
MINI,Countryman Cooper D,0.04120053789591142,0.7647058823529411,0.0405,Diesel,Automatic,Panvel,Purple,Second,Individual,1995 cc,112 bhp @,270 Nm @ 1750 rpm,FWD,0.4040485829959514,0.4214765100671141,0.44501278772378516,0.5,0.35555555555555557,1
Maruti Suzuki,DZire ZDi Plus AMT,0.018196904237360877,0.8823529411764706,0.046,Diesel,Automatic,Ludhiana,White,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,0.362753036437247,0.348993288590604,0.38618925831202044,0.5,0.24444444444444444,1
Mahindra,Scorpio S3 2WD 7 STR,0.030671511544734055,0.9117647058823529,0.019,Diesel,Manual,Patna,White,First,Individual,2523 cc,75 bhp @ 3200 rpm,200 Nm @ 1400 rpm,RWD,0.5493927125506073,0.46308724832214765,0.9168797953964194,0.8333333333333334,0.5,1
Maruti Suzuki,Wagon R VXI,0.01419129638636949,0.9117647058823529,0.00517,Petrol,Manual,Delhi,White,First,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD,0.20242914979757085,0.026845637583892617,0.6227621483375959,0.5,0.2222222222222222,1
Audi,Q3 2.0 TDI quattro Premium,0.03722354152956997,0.7941176470588235,0.023853,Diesel,Automatic,Ranchi,Black,First,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,0.5206477732793522,0.4778523489932886,0.5051150895140665,0.5,0.5444444444444444,1
Maruti Suzuki,XL6 Alpha MT Petrol,0.035764355812423106,0.9705882352941176,0.0067,Petrol,Manual,Mysore,White,First,Individual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD,0.5449392712550607,0.40268456375838924,0.6227621483375959,0.6666666666666666,0.3333333333333333,1
Ford,Aspire Titanium1.5 TDCi,0.011473205344625332,0.8235294117647058,0.0223065,Diesel,Manual,Ranchi,Silver,First,Individual,1498 cc,99 bhp @ 3750 rpm,215 Nm @ 1750 rpm,FWD,0.362753036437247,0.2953020134228188,0.3989769820971867,0.5,0.2777777777777778,1
Porsche,718 Cayman [2017-2020],0.2561013991015994,0.8529411764705882,0.0035,Petrol,Automatic,Faridabad,Red,First,Individual,1988 cc,295 bhp @ 6500 rpm,380 Nm @ 1950 rpm,RWD,0.5182186234817814,0.4375838926174497,0.10485933503836317,0.0,0.43333333333333335,1
Maruti Suzuki,Swift VXi [2014-2017],0.014334353809619182,0.9117647058823529,0.0145,Petrol,Manual,Kolkata,Grey,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,0.30404858299595144,0.2953020134228188,0.4053708439897698,0.5,0.3,1
BMW,3-Series 320d Luxury Line,0.12420245486538296,0.9411764705882353,0.0115,Diesel,Automatic,Mumbai,White,First,Corporate,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,0.6210526315789474,0.45100671140939597,0.27621483375959077,0.5,0.4666666666666667,1
Maruti Suzuki,Wagon R LXI CNG (O),0.01133014792137564,0.7941176470588235,0.03379,CNG,Manual,Pune,White,First,Individual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,FWD,0.20242914979757085,0.026845637583892617,0.6227621483375959,0.5,0.2222222222222222,1
Hyundai,Verna 1.6 VTVT S,0.012760722153872564,0.7941176470588235,0.021,Petrol,Manual,Kolkata,Red,First,Individual,1591 cc,121 bhp @ 6300 rpm,155 Nm @ 4200 rpm,FWD,0.5165991902834008,0.30201342281879195,0.3350383631713555,0.5,0.3111111111111111,1
Hyundai,Eon 1.0 Kappa Magna AirBag,0.008898171726130869,0.7941176470588235,0.0081025,Petrol,Manual,Pune,White,First,Individual,998 cc,68 bhp @ 6200 rpm,94 Nm @ 3500 rpm,FWD,0.16842105263157894,0.10067114093959731,0.3797953964194373,0.5,0.18888888888888888,1
Maruti Suzuki,Grand Vitara 2015 2.0 AT,0.008468999456381791,0.5588235294117647,0.046,Petrol,Automatic,Mohali,Black,Third,Individual,1995 cc,120@5500,170@3500,AWD,0.5550607287449393,0.44966442953020136,0.6163682864450127,0.5,0.5666666666666667,1
Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],0.01476352607936826,0.8235294117647058,0.0145,Petrol,Automatic,Mumbai,Silver,First,Individual,1197 cc,79 bhp @ 6000 rpm,112 Nm @ 4000 rpm,FWD,0.26963562753036435,0.2483221476510067,0.39258312020460356,0.5,0.3111111111111111,1
Mercedes-Benz,GLE 300d 4MATIC LWB,0.2672598781150754,1.0,0.007,Diesel,Automatic,Delhi,White,First,Individual,1950 cc,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,AWD,0.7388663967611336,0.9154362416107382,0.7148337595907929,0.5,0.8666666666666667,1
Mahindra,TUV300 T8 AMT mHAWK100,0.016194100311865182,0.8529411764705882,0.0345,Diesel,Automatic,Delhi,Black,First,Individual,1493 cc,100 bhp @ 3750 rpm,240 Nm @ 1600 rpm,RWD,0.362753036437247,0.48322147651006714,0.8005115089514067,0.8333333333333334,0.5,1
Honda,City V Diesel,0.01361906669337072,0.7941176470588235,0.0573175,Diesel,Manual,Kolkata,Grey,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,0.542914979757085,0.2953020134228188,0.36061381074168797,0.5,0.2777777777777778,1
BMW,X1 sDrive20d xLine,0.07441847157449,0.8823529411764706,0.025,Diesel,Automatic,Delhi,Blue,Second,Individual,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,RWD,0.548582995951417,0.763758389261745,0.42455242966751916,0.5,0.5333333333333333,1
BMW,X1 sDrive20d xLine,0.10689250665217018,0.9117647058823529,0.0146105,Diesel,Automatic,Bangalore,Blue,First,Individual,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,RWD,0.548582995951417,0.763758389261745,0.42455242966751916,0.5,0.5333333333333333,1
Audi,A6 2.0 TDI Premium,0.032216531715830735,0.7058823529411765,0.0385,Diesel,Automatic,Mumbai,Blue,Second,Individual,1968 cc,177 bhp @ 3750 rpm,380 Nm @ 1750 rpm,FWD,0.7352226720647773,0.5355704697986577,0.309462915601023,0.5,0.5555555555555556,1
Mercedes-Benz,GLC 220d 4MATIC Progressive,0.18171153901175932,1.0,0.00275,Diesel,Automatic,Hyderabad,White,UnRegistered Car,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,AWD,0.6311740890688259,0.5570469798657718,0.551150895140665,0.5,0.5666666666666667,1
BMW,3-Series 320d Sport Line,0.04008468999456382,0.7352941176470589,0.035,Diesel,Automatic,Mumbai,Blue,Second,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,RWD,0.6174089068825911,0.7463087248322148,0.27621483375959077,0.5,0.5,1
Honda,City VX CVT Petrol,0.03836800091556751,1.0,0.016,Petrol,Automatic,Delhi,Brown,First,Individual,1498 cc,119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,FWD,0.5870445344129555,0.36644295302013424,0.35294117647058826,0.5,0.2777777777777778,1
Ferrari,488 GTB,1.0,0.8823529411764706,0.00475,Petrol,Automatic,Delhi,Black,First,Individual,3902 cc,660 bhp @ 8000 rpm,760 Nm @ 3000 rpm,RWD,0.5947368421052631,0.640268456375839,0.0,0.0,0.7,1
Volkswagen,Tiguan Highline TDI,0.08414637635546908,0.9411764705882353,0.008952,Diesel,Automatic,Mumbai,White,First,Individual,1968 cc,141 bhp @ 4000 rpm,340 Nm @ 1750 rpm,AWD,0.5615384615384615,0.4885906040268456,0.5869565217391305,0.5,0.6222222222222222,1
Land Rover,Evoque Pure SD4,0.060112729249520755,0.7058823529411765,0.0475,Diesel,Automatic,Coimbatore,White,First,Individual,2179 cc,190 bhp @ 3500 rpm,420 Nm @ 1750 rpm,AWD,0.5085020242914979,0.8657718120805369,0.5396419437340153,0.5,0.4666666666666667,1
Mercedes-Benz,GLE 43 4MATIC [2017-2019],0.24179565677663015,0.8823529411764706,0.0126375,Petrol,Automatic,Hyderabad,Black,First,Individual,2996 cc,362 bhp @ 5500 rpm,520 Nm @ 2000 rpm,AWD,0.725506072874494,0.7087248322147651,0.6470588235294118,0.5,0.8666666666666667,1
Maruti Suzuki,Wagon R LXI CNG,0.010042631112128409,0.8235294117647058,0.033925,CNG,Manual,Mumbai,Red,First,Individual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,FWD,0.20242914979757085,0.026845637583892617,0.6227621483375959,0.5,0.2222222222222222,1
Tata,Nano Base,0.0,0.6470588235294118,0.03,Petrol,Manual,Gurgaon,White,First,Individual,624 cc,35@5250,48@3000,RWD,0.0,0.026845637583892617,0.5613810741687979,0.3333333333333333,0.0,1
Maruti Suzuki,Swift VDi,0.01605104288861549,0.8529411764705882,0.0525,Diesel,Manual,Pune,Silver,First,Corporate,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,0.30404858299595144,0.2953020134228188,0.4053708439897698,0.5,0.3,1
Hyundai,Creta SX 1.6 AT Petrol,0.029355383250836885,0.9117647058823529,0.0225,Petrol,Automatic,Raipur,White,First,Individual,1591 cc,122 bhp @ 6400 rpm,151 Nm @ 4850 rpm,FWD,0.47408906882591095,0.40939597315436244,0.578005115089514,0.5,0.4444444444444444,1
Mercedes-Benz,E-Class E 220 d Avantgarde,0.21318417212669166,0.9705882352941176,0.004,Diesel,Automatic,Bangalore,White,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,0.7951417004048583,0.5167785234899329,0.3593350383631714,0.5,0.7222222222222222,1
Toyota,Corolla Altis G AT Petrol,0.036393808474721755,0.8823529411764706,0.019,Petrol,Automatic,Mumbai,Gold,First,Corporate,1798 cc,138 bhp @ 6400 rpm,173 Nm @ 4000 rpm,FWD,0.6157894736842106,0.40268456375838924,0.3350383631713555,0.5,0.4444444444444444,1
Maruti Suzuki,S-Cross Zeta 1.3,0.025778947669594574,0.9411764705882353,0.0275275,Diesel,Manual,Ludhiana,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.4862348178137652,0.4161073825503356,0.4884910485933504,0.5,0.36666666666666664,1
Maruti Suzuki,Baleno Zeta 1.2,0.022202512088352264,0.9705882352941176,0.011,Petrol,Manual,Raipur,Blue,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,0.362753036437247,0.3624161073825503,0.3670076726342711,0.5,0.24444444444444444,1
Mitsubishi,Pajero 2.5 MT,0.03579296729707304,0.7352941176470589,0.0475,Diesel,Manual,Bangalore,Blue,Second,Individual,2477 cc,176 bhp @ 4000 rpm,400 Nm @ 2000 rpm,AWD,0.6461538461538462,0.4563758389261745,0.8017902813299232,0.8333333333333334,0.6111111111111112,1
Maruti Suzuki,Swift ZXi,0.01190237761437441,0.7647058823529411,0.012852,Petrol,Manual,Mumbai,Red,First,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,0.30404858299595144,0.2953020134228188,0.4053708439897698,0.5,0.3,1
Maruti Suzuki,Swift DZire VDI,0.012188492460873794,0.8235294117647058,0.0276765,Diesel,Manual,Kanpur,Grey,Second,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,0.362753036437247,0.2953020134228188,0.4373401534526854,0.5,0.3,1
Audi,Q3 35 TDI Premium,0.04938342250579383,0.7941176470588235,0.04,Diesel,Automatic,Chennai,Silver,First,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,0.5206477732793522,0.4778523489932886,0.5051150895140665,0.5,0.5444444444444444,1
Volkswagen,Vento Highline Plus 1.2 (P) AT 16 Alloy,0.022202512088352264,0.8823529411764706,0.031,Petrol,Automatic,Faridabad,Brown,First,Corporate,1197 cc,103 bhp @ 5000 rpm,175 Nm @ 1500 rpm,FWD,0.522672064777328,0.3006711409395973,0.3248081841432225,0.5,0.4444444444444444,1
Ford,Endeavour Titanium 3.2 4x4 AT,0.09730765929444078,0.9117647058823529,0.020763,Diesel,Automatic,Coimbatore,Silver,First,Individual,3198 cc,197 bhp @ 3000 rpm,470 Nm @ 1750 rpm,AWD,0.7259109311740891,0.5167785234899329,0.7979539641943734,0.8333333333333334,0.7222222222222222,1
Tata,Tiago Revotron XT [2016-2019],0.009441789934479701,0.8823529411764706,0.014717,Petrol,Manual,Kolkata,Silver,Second,Individual,1047 cc,69 bhp @ 4000 rpm,140 Nm @ 1800 rpm,FWD,0.2619433198380567,0.23087248322147652,0.4117647058823529,0.5,0.2222222222222222,1
Datsun,Go D,0.005464793568138251,0.8529411764705882,0.021,Petrol,Manual,Lucknow,White,First,Individual,1198 cc,67 bhp @ 5000 rpm,104 Nm @ 4000 rpm,FWD,0.2777327935222672,0.21476510067114093,0.34782608695652173,0.5,0.2222222222222222,1
Kia,Seltos HTK Plus 1.5 [2019-2020],0.042230551343309206,0.9705882352941176,0.007,Petrol,Manual,Delhi,Black,First,Individual,1497 cc,114 bhp @ 6300 rpm,144 Nm @ 4500 rpm,FWD,0.49230769230769234,0.436241610738255,0.5524296675191815,0.5,0.3888888888888889,1
BMW,3-Series 320d Sport Line,0.03865411576206689,0.7647058823529411,0.0175,Diesel,Automatic,Kolkata,Brown,First,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,RWD,0.6174089068825911,0.7463087248322148,0.27621483375959077,0.5,0.5,1
Mercedes-Benz,GLA 200 d Sport,0.0686961746445023,0.8823529411764706,0.0305,Diesel,Automatic,Mumbai,Gold,Second,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD,0.5364372469635628,0.44161073825503355,0.3593350383631714,0.5,0.3888888888888889,1
Mercedes-Benz,GLA 200 CDI Sport,0.049812566164058256,0.7941176470588235,0.0225,Diesel,Automatic,Lucknow,White,First,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD,0.5336032388663967,0.44161073825503355,0.3593350383631714,0.5,0.3888888888888889,1
Mercedes-Benz,C-Class C 220d Progressive [2018-2019],0.12091213413064004,0.9117647058823529,0.0155,Diesel,Automatic,Delhi,Blue,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,0.6425101214574899,0.44966442953020136,0.2928388746803069,0.5,0.5666666666666667,1
Hyundai,Elite i20 Sportz 1.2 MT,0.02077193785585534,0.9411764705882353,0.0195,Petrol,Manual,Mumbai,White,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4200 rpm,FWD,0.362753036437247,0.40268456375838924,0.3734015345268542,0.5,0.24444444444444444,1
Maruti Suzuki,Estilo VXi BS-IV,0.0051786501101542155,0.7058823529411765,0.026,Petrol,Manual,Pune,White,First,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD,0.20283400809716598,0.026845637583892617,0.4884910485933504,0.5,0.2222222222222222,1
Hyundai,Eon Era +,0.00718148264713456,0.8823529411764706,0.0255,Petrol,Manual,Kanpur,White,First,Individual,814 cc,55 bhp @ 5500 rpm,75 Nm @ 4000 rpm,FWD,0.16032388663967612,0.10067114093959731,0.3670076726342711,0.5,0.18888888888888888,1
Maruti Suzuki,Alto VXi (O) [2014-2019],0.0031758747961431718,0.6764705882352942,0.036,Petrol,Manual,Kanpur,Silver,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,0.1805668016194332,0.020134228187919462,0.3350383631713555,0.5,0.2222222222222222,1
Mercedes-Benz,GLE 300d 4MATIC LWB,0.23607335984664243,0.9411764705882353,0.025,Diesel,Automatic,Navi Mumbai,White,First,Individual,1950 cc,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,AWD,0.7388663967611336,0.9154362416107382,0.7148337595907929,0.5,0.8666666666666667,1
Audi,Q3 35 TDI Premium + Sunroof,0.046808388887299365,0.8235294117647058,0.0401255,Diesel,Automatic,Delhi,Blue,Second,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,0.5206477732793522,0.4778523489932886,0.5051150895140665,0.5,0.5444444444444444,1
Hyundai,i10 Sportz 1.2,0.006323138107636405,0.6470588235294118,0.043,Petrol,Manual,Chennai,Grey,Second,Individual,1197 cc,80@5200,111@4000,FWD,0.18866396761133603,0.1610738255033557,0.4309462915601023,0.5,0.2222222222222222,1
Maruti Suzuki,Alto 800 Lxi,0.004606449028640096,0.7647058823529411,0.0212525,Petrol,Manual,Purnea,Red,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,0.11983805668016194,0.020134228187919462,0.3350383631713555,0.5,0.2222222222222222,1
Hyundai,Elite i20 Asta 1.2,0.016480215158364567,0.8529411764705882,0.021,Petrol,Manual,Patna,Silver,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,0.35870445344129553,0.3476510067114094,0.3734015345268542,0.5,0.3333333333333333,1
BMW,7-Series 730Ld M Sport,0.19601728133672855,0.8529411764705882,0.0211,Diesel,Automatic,Mumbai,Black,First,Individual,2993 cc,262 bhp @ 4000 rpm,620 Nm @ 2000 rpm,RWD,0.8582995951417004,0.5731543624161074,0.34271099744245526,0.3333333333333333,0.7,1
Kia,Seltos GTX Plus AT 1.4 [2019-2020],0.04122914938056136,0.9117647058823529,0.0288,Petrol,Automatic,Chennai,White,First,Individual,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,FWD,0.49230769230769234,0.436241610738255,0.5524296675191815,0.5,0.3888888888888889,1
Mahindra,XUV500 W7 [2018-2020],0.029927612943835655,0.8823529411764706,0.0285,Diesel,Manual,Lucknow,Black,First,Individual,2179 cc,153 bhp @ 3750 rpm,360 Nm @ 1750 rpm,FWD,0.6016194331983805,0.5570469798657718,0.731457800511509,0.8333333333333334,0.6111111111111112,1
Ford,Endeavour 3.0L 4x4 AT,0.022917799204600728,0.7647058823529411,0.0425,Diesel,Automatic,Zirakpur,Black,First,Individual,2953 cc,154 bhp @ 3200 rpm,380 Nm @ 2500 rpm,AWD,0.7939271255060729,0.42013422818791946,0.7838874680306905,0.8333333333333334,0.6222222222222222,1
Hyundai,Tucson 2WD AT GLS Diesel,0.04437641269205459,0.8235294117647058,0.064,Diesel,Automatic,Pune,White,Second,Corporate,1995 cc,182 bhp @ 4000 rpm,400 Nm @ 1750 rpm,FWD,0.557085020242915,0.5033557046979866,0.571611253196931,0.5,0.5222222222222223,1
Toyota,Etios V,0.006180080684386713,0.6764705882352942,0.033,Petrol,Manual,Delhi,Black,First,Individual,1496 cc,80 bhp @ 5600 rpm,132 Nm @ 3000 rpm,FWD,0.4720647773279352,0.2953020134228188,0.3797953964194373,0.5,0.3333333333333333,1
Volkswagen,Vento Comfortline Petrol,0.008898171726130869,0.7352941176470589,0.029,Petrol,Manual,Chandigarh,Bronze,First,Individual,1598 cc,103 bhp @ 5250 rpm,153 Nm @ 3800 rpm,FWD,0.520242914979757,0.3006711409395973,0.3235294117647059,0.5,0.4444444444444444,1
Toyota,Fortuner 3.0 4x2 MT,0.041086091957311666,0.7941176470588235,0.03206,Diesel,Manual,Delhi,White,Second,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,RWD,0.6502024291497975,0.4899328859060403,0.8145780051150895,0.8333333333333334,0.7222222222222222,1
