Max Power,Location,Price,Drivetrain,Year,Seating Capacity,Owner,Fuel Tank Capacity,Transmission,Model,Height,Max Torque,Fuel Type,Color,Kilometer,Engine,Width,Length,Seller Type,Audi,BMW,Chevrolet,Datsun,Ferrari,Fiat,Ford,Honda,Hyundai,Isuzu,Jaguar,Jeep,Kia,Land Rover,Lexus,MG,MINI,Mahindra,Maruti Suzuki,Maserati,Mercedes-Benz,Mitsubishi,Nissan,Porsche,Renault,Rolls-Royce,Skoda,Ssangyong,Tata,Toyota,Volkswagen,Volvo,Make,CNG,CNG + CNG,Diesel,Hybrid,LPG,Petrol,Petrol + CNG,Automatic,Manual,First,Second,Third,UnRegistered Car,2.0,4.0,5.0,6.0,7.0,8.0
148 bhp @ 4000 rpm,Raipur,0.11876627278189465,AWD,0.8823529411764706,0.8333333333333334,Second,0.5555555555555556,Automatic,Discovery Sport HSE 7-Seater,0.6534526854219949,400 Nm @ 1750 rpm,Diesel,White,0.018,2179 cc,0.7973154362416107,0.6076923076923076,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Land Rover,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
148 bhp @ 5000 rpm,Delhi,0.06097107378901891,FWD,0.8823529411764706,0.5,First,0.3888888888888889,Automatic,A3 35 TFSI Premium Plus,0.2595907928388747,250 Nm @ 1500 rpm,Petrol,Blue,0.038795,1395 cc,0.43087248322147653,0.5493927125506073,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
148 bhp @ 5000 rpm,Lucknow,0.0583960115590398,FWD,0.8823529411764706,0.5,First,0.3888888888888889,Automatic,A3 35 TFSI Premium Plus,0.2595907928388747,250 Nm @ 1500 rpm,Petrol,White,0.0078,1395 cc,0.43087248322147653,0.5493927125506073,Corporate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
148 bhp @ 5000 rpm,Mumbai,0.09873823352693771,FWD,0.8823529411764706,0.5,First,0.43333333333333335,Automatic,A4 30 TFSI Technology Pack,0.27365728900255754,250 Nm @ 1500 rpm,Petrol,White,0.009,1395 cc,0.49261744966442955,0.6587044534412956,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
148 bhp @ 5000 rpm,Pune,0.08443249120196847,FWD,0.8529411764705882,0.5,First,0.43333333333333335,Automatic,A4 30 TFSI Technology Pack,0.27365728900255754,250 Nm @ 1500 rpm,Petrol,White,0.021,1395 cc,0.49261744966442955,0.6587044534412956,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
148 bhp @ 5000 rpm,Pune,0.12019684701439158,FWD,0.9411764705882353,0.5,First,0.43333333333333335,Automatic,A4 30 TFSI Premium Plus,0.27365728900255754,250 Nm @ 1500 rpm,Petrol,White,0.0085,1395 cc,0.49261744966442955,0.6587044534412956,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
150 bhp @ 3500 rpm,Chennai,0.05496266201253183,FWD,0.8529411764705882,0.5,Second,0.5444444444444444,Automatic,Q3 30 TDI Premium FWD,0.5051150895140665,340 Nm @ 1750 rpm,Diesel,Blue,0.0425,1968 cc,0.4778523489932886,0.5206477732793522,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
150 bhp @ 3500 rpm,Chennai,0.08157134273697463,FWD,0.8529411764705882,0.5,First,0.5444444444444444,Automatic,Q3 30 TDI Premium FWD,0.5051150895140665,340 Nm @ 1750 rpm,Diesel,White,0.032,1968 cc,0.4778523489932886,0.5206477732793522,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
150 bhp @ 3500 rpm,Coimbatore,0.046951417699064406,FWD,0.7941176470588235,0.5,Second,0.5,Automatic,V40 D3 R-Design,0.3132992327365729,350 Nm @ 1500 rpm,Diesel,White,0.025,1984 cc,0.4134228187919463,0.5145748987854251,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Volvo,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
150 bhp @ 3500 rpm,Delhi,0.0500700695259077,FWD,0.8529411764705882,0.5,First,0.5,Automatic,V40 D3 R-Design,0.3132992327365729,350 Nm @ 1500 rpm,Diesel,Blue,0.007,1984 cc,0.4134228187919463,0.5145748987854251,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Volvo,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
150 bhp @ 3500 rpm,Kolkata,0.0329318188320792,FWD,0.7941176470588235,0.5,First,0.5,Automatic,V40 D3 Kinetic,0.3132992327365729,350 Nm @ 1500 rpm,Diesel,White,0.0254825,1984 cc,0.4134228187919463,0.5145748987854251,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Volvo,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
150 bhp @ 3500 rpm,Mumbai,0.0442333552688049,FWD,0.7941176470588235,0.5,First,0.5,Automatic,V40 Cross Country D3,0.3132992327365729,350 Nm @ 1500 rpm,Diesel,Blue,0.022,1984 cc,0.4134228187919463,0.5145748987854251,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Volvo,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
150 bhp @ 3500 rpm,Mumbai,0.055821006552029984,FWD,0.8235294117647058,0.5,First,0.5,Automatic,V40 D3 R-Design,0.3132992327365729,350 Nm @ 1500 rpm,Diesel,Red,0.003,1984 cc,0.4134228187919463,0.5145748987854251,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Volvo,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
150 bhp @ 3500 rpm,Mumbai,0.05725158078452691,FWD,0.8529411764705882,0.5,Second,0.5,Automatic,V40 D3 R-Design,0.3132992327365729,350 Nm @ 1500 rpm,Diesel,White,0.034,1984 cc,0.4134228187919463,0.5145748987854251,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Volvo,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
150 bhp @ 3500 rpm,Navi Mumbai,0.03436239306457612,FWD,0.7352941176470589,0.5,First,0.5,Automatic,V40 Cross Country D3,0.3132992327365729,350 Nm @ 1500 rpm,Diesel,Silver,0.0355705,1984 cc,0.4134228187919463,0.5145748987854251,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Volvo,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
150 bhp @ 3500 rpm,Raipur,0.05868215501702383,FWD,0.8823529411764706,0.5,First,0.5,Automatic,V40 D3 R-Design,0.3132992327365729,350 Nm @ 1500 rpm,Diesel,Red,0.021,1984 cc,0.4134228187919463,0.5145748987854251,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Volvo,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
150 bhp @ 5000 rpm,Agra,0.04151526422706074,AWD,0.9705882352941176,0.3333333333333333,Second,0.4666666666666667,Manual,Thar LX 4-STR Hard Top Petrol MT,0.8069053708439897,300 Nm @ 1250 rpm,Petrol,Red,0.004,1997 cc,0.46308724832214765,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
150 bhp @ 5000 rpm,Aurangabad,0.05152928385453921,AWD,0.9705882352941176,0.6666666666666666,Second,0.4666666666666667,Manual,Thar AX 6-STR Soft Top Petrol MT,0.9040920716112532,300 Nm @ 1250 rpm,Petrol,Red,0.01164,1997 cc,0.46308724832214765,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
150 bhp @ 5000 rpm,Chennai,0.04723756115704844,AWD,0.9705882352941176,0.3333333333333333,First,0.4666666666666667,Manual,Thar AX 4-STR Convertible Petrol MT,0.8209718670076727,300 Nm @ 1250 rpm,Petrol,Red,0.0019065,1997 cc,0.46308724832214765,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
150 bhp @ 5000 rpm,Delhi,0.04208749392005951,AWD,0.9705882352941176,0.3333333333333333,First,0.4666666666666667,Manual,Thar LX 4-STR Hard Top Petrol MT,0.8069053708439897,300 Nm @ 1250 rpm,Petrol,Brown,0.007,1997 cc,0.46308724832214765,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
150 bhp @ 5000 rpm,Jalandhar,0.04580698692455151,AWD,1.0,0.3333333333333333,First,0.4666666666666667,Automatic,Thar LX 4-STR Hard Top Petrol AT,0.8069053708439897,320 Nm @ 1500 rpm,Petrol,Black,0.005,1997 cc,0.46308724832214765,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
150 bhp @ 5000 rpm,Mumbai,0.04366112557580613,AWD,0.9705882352941176,0.3333333333333333,First,0.4666666666666667,Manual,Thar LX 4-STR Hard Top Petrol MT,0.8069053708439897,300 Nm @ 1250 rpm,Petrol,Blue,0.0042595,1997 cc,0.46308724832214765,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
150 bhp @ 5000 rpm,Mumbai,0.04752367600354782,AWD,0.9705882352941176,0.3333333333333333,First,0.4666666666666667,Automatic,Thar LX 4-STR Hard Top Petrol AT,0.8069053708439897,320 Nm @ 1500 rpm,Petrol,Black,0.0022,1997 cc,0.46308724832214765,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
150 bhp @ 6200 rpm,Mumbai,0.032216531715830735,FWD,0.8529411764705882,0.5,First,0.3888888888888889,Automatic,Elantra SX (O) 2.0 AT,0.32225063938618925,192 Nm @ 4000 rpm,Petrol,White,0.012,1999 cc,0.436241610738255,0.6157894736842106,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
150 bhp @ 6200 rpm,Mumbai,0.040513862264312896,FWD,0.9117647058823529,0.5,Second,0.3888888888888889,Automatic,Elantra 2.0 SX (O) AT,0.32225063938618925,192 Nm @ 4000 rpm,Petrol,Silver,0.011,1999 cc,0.436241610738255,0.5955465587044534,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
152@6000,Pune,0.005750908414637636,AWD,0.5294117647058824,0.5,Third,0.4777777777777778,Automatic,CR-V 2.4 AT,0.6355498721227621,215@3600,Petrol,Black,0.05965,2354 cc,0.40939597315436244,0.6198380566801619,Individual,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
153 bhp @ 3750 rpm,Bangalore,0.05722294068839232,FWD,0.9411764705882353,0.8333333333333334,First,0.6111111111111112,Automatic,XUV500 W11 AT,0.731457800511509,360 Nm @ 1750 rpm,Diesel,White,0.022675,2179 cc,0.5570469798657718,0.6016194331983805,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
153 bhp @ 3750 rpm,Kolkata,0.030499842636834425,FWD,0.8823529411764706,0.8333333333333334,First,0.6111111111111112,Manual,XUV500 W9 [2018-2020],0.731457800511509,360 Nm @ 1750 rpm,Diesel,Grey,0.029295,2179 cc,0.5570469798657718,0.6016194331983805,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
153 bhp @ 3750 rpm,Kota,0.04151526422706074,FWD,0.9117647058823529,0.8333333333333334,First,0.6111111111111112,Manual,XUV500 W11,0.731457800511509,360 Nm @ 1750 rpm,Diesel,White,0.0375,2179 cc,0.5570469798657718,0.6016194331983805,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
153 bhp @ 3750 rpm,Lucknow,0.029927612943835655,FWD,0.8823529411764706,0.8333333333333334,First,0.6111111111111112,Manual,XUV500 W7 [2018-2020],0.731457800511509,360 Nm @ 1750 rpm,Diesel,Black,0.0285,2179 cc,0.5570469798657718,0.6016194331983805,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
153 bhp @ 3750 rpm,Lucknow,0.0442333552688049,FWD,0.8823529411764706,0.8333333333333334,Second,0.6111111111111112,Automatic,XUV500 W11 AT,0.731457800511509,360 Nm @ 1750 rpm,Diesel,Red,0.027077,2179 cc,0.5570469798657718,0.6016194331983805,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
153 bhp @ 3750 rpm,Mumbai,0.04552084346656748,FWD,0.8823529411764706,0.8333333333333334,First,0.6111111111111112,Automatic,XUV500 W11 (O) AT,0.731457800511509,360 Nm @ 1750 rpm,Diesel,Bronze,0.0215,2179 cc,0.5570469798657718,0.6016194331983805,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
153 bhp @ 3750 rpm,Ranchi,0.035077680180824584,FWD,0.8823529411764706,0.8333333333333334,First,0.6111111111111112,Manual,XUV500 W11,0.731457800511509,360 Nm @ 1750 rpm,Diesel,White,0.0235,2179 cc,0.5570469798657718,0.6016194331983805,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
153 bhp @ 3750 rpm,Zirakpur,0.029927612943835655,FWD,0.8823529411764706,0.8333333333333334,First,0.6111111111111112,Manual,XUV500 W5 [2018-2020],0.731457800511509,360 Nm @ 1750 rpm,Diesel,Maroon,0.025,2179 cc,0.5570469798657718,0.6016194331983805,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
153 bhp @ 6200 rpm,Bangalore,0.0442333552688049,FWD,0.8529411764705882,0.5,First,0.5222222222222223,Automatic,Tucson GL 2WD AT Petrol,0.571611253196931,192 Nm @ 4000 rpm,Petrol,Blue,0.043,1999 cc,0.5033557046979866,0.557085020242915,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
153 bhp @ 6200 rpm,Delhi,0.049812566164058256,FWD,0.8823529411764706,0.5,First,0.5222222222222223,Automatic,Tucson GLS 2WD AT Petrol,0.571611253196931,192 Nm @ 4000 rpm,Petrol,Black,0.023,1999 cc,0.5033557046979866,0.557085020242915,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
154 bhp @ 3200 rpm,Zirakpur,0.022917799204600728,AWD,0.7647058823529411,0.8333333333333334,First,0.6222222222222222,Automatic,Endeavour 3.0L 4x4 AT,0.7838874680306905,380 Nm @ 2500 rpm,Diesel,Black,0.0425,2953 cc,0.42013422818791946,0.7939271255060729,Individual,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ford,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
154 bhp @ 4000 rpm,Hyderabad,0.0329318188320792,RWD,0.8529411764705882,0.8333333333333334,First,0.5,Automatic,Hexa XTA 4x2 7 STR,0.7391304347826086,400 Nm @ 1700 rpm,Diesel,Blue,0.0478925,2179 cc,0.574496644295302,0.6838056680161944,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
154 bhp @ 4000 rpm,Indore,0.028640096134588424,RWD,0.8529411764705882,0.6666666666666666,Second,0.5,Manual,Hexa XT 4x2 6 STR,0.7391304347826086,400 Nm @ 1700 rpm,Diesel,Blue,0.0443785,2179 cc,0.574496644295302,0.6838056680161944,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
154 bhp @ 4000 rpm,Patna,0.022917799204600728,RWD,0.8823529411764706,0.8333333333333334,First,0.5,Manual,Hexa XM 4x2 7 STR,0.7391304347826086,400 Nm @ 1700 rpm,Diesel,White,0.0325,2179 cc,0.574496644295302,0.6838056680161944,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
154 bhp @ 4000 rpm,Patna,0.06154330348201768,RWD,0.9705882352941176,0.8333333333333334,First,0.5333333333333333,Manual,Safari 2.2 VX 4x2 Varicor400,0.9066496163682864,400 Nm @ 1750 rpm,Diesel,Green,0.016,2179 cc,0.6577181208053692,0.6299595141700405,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
154 bhp @ 6500 rpm,Mumbai,0.030929014906583504,FWD,0.7941176470588235,0.5,First,0.4777777777777778,Automatic,CR-V 2.0L 2WD AT,0.6035805626598465,190 Nm @ 4300 rpm,Petrol,Brown,0.025,1997 cc,0.46308724832214765,0.5854251012145749,Individual,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
157 bhp @ 6500 rpm,Mumbai,0.05982661440302137,FWD,0.9705882352941176,0.6666666666666666,First,0.3888888888888889,Automatic,Alcazar Signature (O) 6 STR 2.0 Petrol AT,0.5907928388746803,191 Nm @ 4500 rpm,Petrol,Grey,0.012,1999 cc,0.4228187919463087,0.5672064777327935,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
158 bhp @ 3200 rpm,Mohali,0.06583502617950845,RWD,0.8235294117647058,0.8333333333333334,Second,0.7222222222222222,Automatic,Endeavour Trend 2.2 4x2 AT,0.7979539641943734,385 Nm @ 1600 rpm,Diesel,White,0.0375,2198 cc,0.5167785234899329,0.7259109311740891,Individual,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ford,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
158 bhp @ 4500 rpm,Delhi,0.02134416754885411,FWD,0.7647058823529411,0.5,Second,0.5,Automatic,Superb Elegance 1.8 TSI AT,0.34398976982097185,250 Nm @ 1500 rpm,Petrol,White,0.0265,1798 cc,0.4590604026845638,0.7040485829959514,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Skoda,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
160 bhp @ 5500 rpm,Chennai,0.03722354152956997,FWD,0.8529411764705882,0.5,First,0.5,Automatic,Compass Limited 1.4 Petrol AT [2017-2020],0.5460358056265985,250 Nm @ 2500 rpm,Petrol,Blue,0.035,1368 cc,0.4604026845637584,0.5246963562753036,Individual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
160 bhp @ 5500 rpm,Delhi,0.04137220680381105,FWD,0.8823529411764706,0.5,First,0.5,Automatic,Compass Limited 1.4 Petrol AT [2017-2020],0.5460358056265985,250 Nm @ 2500 rpm,Petrol,Silver,0.014,1368 cc,0.4604026845637584,0.5246963562753036,Individual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
160 bhp @ 5500 rpm,Hyderabad,0.04866813538954536,FWD,0.9117647058823529,0.5,First,0.5,Automatic,Compass Longitude (O) 1.4 Petrol AT [2019-2020],0.5460358056265985,250 Nm @ 2500 rpm,Petrol,Silver,0.0285,1368 cc,0.4604026845637584,0.5246963562753036,Individual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
160 bhp @ 5500 rpm,Karnal,0.04863949529341077,FWD,0.9705882352941176,0.5,First,0.5,Manual,Compass Sport 1.4 Petrol,0.5460358056265985,250 Nm @ 2500 rpm,Petrol,Black,0.01285,1368 cc,0.4604026845637584,0.5246963562753036,Corporate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
160 bhp @ 5500 rpm,Thane,0.03436239306457612,FWD,0.8529411764705882,0.5,First,0.5,Automatic,Compass Limited (O) 1.4 Petrol AT [2017-2020],0.5460358056265985,250 Nm @ 2500 rpm,Petrol,White,0.0301,1368 cc,0.4604026845637584,0.5246963562753036,Corporate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
161 bhp @ 4200 rpm,Delhi,0.17885039054676546,RWD,0.9411764705882353,0.6666666666666666,First,0.4666666666666667,Automatic,V-Class Elite LWB,0.8797953964194374,380 Nm @ 1200 rpm,Diesel,Silver,0.02,1950 cc,0.6080536912751678,0.8263157894736842,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
161 bhp @ 5500 rpm,Chennai,0.11590512431690081,FWD,0.9705882352941176,0.5,First,0.3111111111111111,Automatic,A-Class Sedan 200,0.2979539641943734,250 Nm @ 1620 rpm,Petrol,Blue,0.0045,1332 cc,0.43087248322147653,0.5870445344129555,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
161 bhp @ 5500 rpm,Delhi,0.07584904580698693,FWD,0.9705882352941176,0.5,First,0.5,Automatic,Compass Model S (O) 1.4 Petrol DCT,0.5460358056265985,250 Nm @ 2500 rpm,Petrol,Blue,0.0085,1368 cc,0.4604026845637584,0.5287449392712551,Individual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeep,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
161 bhp @ 5500 rpm,Delhi,0.11733569854939772,FWD,0.9705882352941176,0.5,First,0.3111111111111111,Automatic,A-Class Sedan 200,0.2979539641943734,250 Nm @ 1620 rpm,Petrol,White,0.003,1332 cc,0.43087248322147653,0.5870445344129555,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
